the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.079       0.01        0.05           0.220       0.040       0.060     
2          2               8                 1000      0.081       0.02        0.10           0.220       0.040       0.240     
4          4               16                1000      0.109       0.04        0.15           0.260       0.060       0.320     
8          8               32                1000      0.117       0.07        0.27           0.320       0.060       0.280     
16         16              64                1000      0.125       0.13        0.51           0.260       0.100       0.340     
32         32              128               1000      0.175       0.18        0.73           0.320       0.140       0.240     
64         64              256               1000      0.264       0.24        0.97           0.460       0.240       0.780     
128        128             512               1000      0.463       0.28        1.11           0.600       0.420       0.620     
256        256             1024              1000      0.853       0.30        1.20           0.980       0.800       1.160     
512        512             2048              1000      1.610       0.32        1.27           1.840       1.600       1.580     
1024       1024            4096              1000      3.239       0.32        1.26           64.160      3.140       3.240     
2048       2048            8192              1000      6.220       0.33        1.32           6.640       6.180       6.480     
4096       4096            16384             1000      12.409      0.33        1.32           22.240      12.360      12.700    
8192       8192            32768             1000      24.922      0.33        1.31           196.120     24.660      25.020    
16384      16384           65536             1000      49.693      0.33        1.32           137.240     49.220      50.400    
32768      32768           131072            1000      98.880      0.33        1.33           166.260     98.360      100.440   
65536      65536           262144            1000      197.365     0.33        1.33           282.060     196.680     198.900   
131072     131072          524288            1000      394.270     0.33        1.33           444.120     393.280     453.160   
262144     262144          1048576           1000      808.888     0.32        1.30           851.700     802.400     797.420   
524288     524288          2097152           1000      1583.786    0.33        1.32           1598.540    1576.920    1596.800  
1048576    1048576         4194304           1000      3214.242    0.33        1.30           3257.140    3174.460    3242.620  

