the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.084       0.01        0.05           0.220       0.040       0.080     
2          2               8                 1000      0.084       0.02        0.09           0.260       0.040       0.380     
4          4               16                1000      0.085       0.05        0.19           0.140       0.060       0.080     
8          8               32                1000      0.113       0.07        0.28           0.520       0.060       0.260     
16         16              64                1000      0.111       0.14        0.58           0.420       0.060       0.340     
32         32              128               1000      0.119       0.27        1.08           0.480       0.080       0.400     
64         64              256               1000      0.110       0.58        2.32           0.360       0.080       0.240     
128        128             512               1000      0.127       1.01        4.03           0.360       0.100       0.160     
256        256             1024              1000      0.152       1.68        6.73           0.260       0.140       0.320     
512        512             2048              1000      0.199       2.58        10.31          0.320       0.180       0.420     
1024       1024            4096              1000      0.299       3.42        13.69          0.840       0.280       2.740     
2048       2048            8192              1000      0.515       3.98        15.91          0.920       0.480       2.400     
4096       4096            16384             1000      0.960       4.27        17.07          1.560       0.940       4.020     
8192       8192            32768             1000      2.017       4.06        16.24          10.920      1.940       7.020     
16384      16384           65536             1000      3.912       4.19        16.75          6.240       3.840       14.240    
32768      32768           131072            1000      7.716       4.25        16.99          15.620      7.580       27.680    
65536      65536           262144            1000      15.365      4.27        17.06          32.920      15.060      49.560    
131072     131072          524288            1000      31.380      4.18        16.71          91.600      29.960      103.380   
262144     262144          1048576           1000      191.950     1.37        5.46           234.020     180.240     253.540   
524288     524288          2097152           1000      462.372     1.13        4.54           502.540     449.080     436.680   
1048576    1048576         4194304           1000      910.332     1.15        4.61           1044.200    880.580     889.820   

