the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.091       0.02        0.18           0.130       0.081       0.276     
2          4               32                1000      0.094       0.04        0.34           0.101       0.083       0.465     
4          8               64                1000      0.095       0.08        0.68           0.135       0.083       0.493     
8          16              128               1000      0.097       0.16        1.32           0.137       0.087       0.365     
16         32              256               1000      0.101       0.32        2.52           0.138       0.090       0.298     
32         64              512               1000      0.109       0.59        4.71           0.142       0.101       0.401     
64         128             1024              1000      0.135       0.95        7.57           0.164       0.125       0.513     
128        256             2048              1000      0.184       1.39        11.12          0.459       0.172       0.383     
256        512             4096              1000      0.282       1.81        14.52          0.312       0.269       0.462     
512        1024            8192              1000      0.478       2.14        17.15          0.586       0.461       0.680     
1024       2048            16384             1000      0.862       2.37        19.00          0.994       0.847       1.028     
2048       4096            32768             1000      1.647       2.49        19.89          1.829       1.615       1.834     
4096       8192            65536             1000      3.204       2.56        20.45          3.552       3.115       3.438     
8192       16384           131072            1000      6.335       2.59        20.69          13.931      6.198       6.786     
16384      32768           262144            1000      12.592      2.60        20.82          17.327      12.291      12.778    
32768      65536           524288            1000      25.001      2.62        20.97          57.864      24.390      25.250    
65536      131072          1048576           1000      49.890      2.63        21.02          145.557     48.367      50.175    
131072     262144          2097152           1000      99.035      2.65        21.18          119.247     96.561      100.871   
262144     524288          4194304           1000      198.550     2.64        21.12          223.007     193.876     200.710   
524288     1048576         8388608           1000      398.527     2.63        21.05          433.472     396.460     398.955   
1048576    2097152         16777216          1000      799.903     2.62        20.97          837.083     796.676     802.098   

