the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.102       0.07        0.16           0.149       0.089       0.259     
2          14              32                1000      0.103       0.14        0.31           0.205       0.084       0.471     
4          28              64                1000      0.101       0.28        0.63           0.161       0.096       0.286     
8          56              128               1000      0.096       0.58        1.33           0.150       0.093       0.310     
16         112             256               1000      0.099       1.13        2.58           0.160       0.090       0.376     
32         224             512               1000      0.105       2.12        4.86           0.199       0.103       0.281     
64         448             1024              1000      0.122       3.68        8.41           0.164       0.117       0.249     
128        896             2048              1000      0.154       5.81        13.27          0.239       0.150       0.346     
256        1792            4096              1000      0.221       8.09        18.49          0.373       0.209       0.433     
512        3584            8192              1000      0.352       10.19       23.29          0.652       0.347       0.788     
1024       7168            16384             1000      0.616       11.63       26.58          0.824       0.607       1.065     
2048       14336           32768             1000      3.204       4.47        10.23          2062.428    1.138       2.192     
4096       28672           65536             1000      2.195       13.07       29.86          2.310       2.185       3.206     
8192       57344           131072            1000      4.541       12.63       28.86          9.220       4.388       6.539     
16384      114688          262144            1000      9.560       12.00       27.42          17.845      9.475       11.862    
32768      229376          524288            1000      19.721      11.63       26.59          871.920     18.771      20.976    
65536      458752          1048576           1000      38.156      12.02       27.48          716.376     37.404      41.728    
131072     917504          2097152           1000      75.206      12.20       27.89          186.581     74.744      85.273    
262144     1835008         4194304           1000      151.768     12.09       27.64          315.756     149.738     183.518   
524288     3670016         8388608           1000      375.322     9.78        22.35          408.025     370.913     392.745   
1048576    7340032         16777216          1000      801.380     9.16        20.94          857.937     794.233     816.444   

