the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.076       0.01        0.11           0.115       0.075       0.152     
2          2               16                1000      0.083       0.02        0.19           0.201       0.081       0.273     
4          4               32                1000      0.084       0.05        0.38           0.123       0.082       0.111     
8          8               64                1000      0.084       0.09        0.76           0.092       0.084       0.116     
16         16              128               1000      0.084       0.19        1.52           0.135       0.083       0.132     
32         32              256               1000      0.087       0.37        2.94           0.137       0.085       0.236     
64         64              512               1000      0.090       0.71        5.69           0.131       0.088       0.114     
128        128             1024              1000      0.099       1.30        10.39          0.180       0.096       0.124     
256        256             2048              1000      0.115       2.23        17.85          0.172       0.111       0.272     
512        512             4096              1000      0.151       3.40        27.18          0.187       0.142       0.349     
1024       1024            8192              1000      0.209       4.91        39.29          0.296       0.205       0.336     
2048       2048            16384             1000      0.345       5.94        47.54          0.650       0.331       0.428     
4096       4096            32768             1000      0.684       5.99        47.90          1.020       0.650       1.124     
8192       8192            65536             1000      1.181       6.94        55.49          1.677       1.134       1.734     
16384      16384           131072            1000      2.237       7.32        58.60          3.024       2.143       3.073     
32768      32768           262144            1000      5.525       5.93        47.45          88.575      4.999       5.964     
65536      65536           524288            1000      10.737      6.10        48.83          11.795      10.323      13.225    
131072     131072          1048576           1000      21.862      6.00        47.96          27.646      20.989      27.971    
262144     262144          2097152           1000      42.073      6.23        49.85          58.374      41.385      51.772    
524288     524288          4194304           1000      114.149     4.59        36.74          128.382     95.511      131.763   
1048576    1048576         8388608           1000      283.259     3.70        29.61          292.133     267.311     283.596   

