the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.084       0.01        0.05           0.740       0.040       0.120     
2          2               8                 1000      0.095       0.02        0.08           0.240       0.040       0.080     
4          4               16                1000      0.096       0.04        0.17           0.240       0.040       0.240     
8          8               32                1000      0.098       0.08        0.33           0.240       0.040       0.060     
16         16              64                1000      0.110       0.15        0.58           0.120       0.040       0.240     
32         32              128               1000      0.125       0.26        1.03           0.280       0.060       0.180     
64         64              256               1000      0.139       0.46        1.84           0.300       0.080       0.140     
128        128             512               1000      0.171       0.75        3.00           0.340       0.120       0.160     
256        256             1024              1000      0.241       1.06        4.26           0.400       0.180       0.340     
512        512             2048              1000      0.390       1.31        5.25           8.700       0.320       0.360     
1024       1024            4096              1000      0.654       1.57        6.27           9.120       0.580       1.540     
2048       2048            8192              1000      1.159       1.77        7.07           5.540       1.080       6.540     
4096       4096            16384             1000      2.199       1.86        7.45           2.360       2.140       12.180    
8192       8192            32768             1000      4.263       1.92        7.69           11.560      4.200       24.840    
16384      16384           65536             1000      8.378       1.96        7.82           16.660      8.280       48.120    
32768      32768           131072            1000      16.613      1.97        7.89           30.180      16.500      95.200    
65536      65536           262144            1000      33.334      1.97        7.86           68.180      32.900      193.280   
131072     131072          524288            1000      120.212     1.09        4.36           219.900     112.020     328.140   
262144     262144          1048576           1000      625.508     0.42        1.68           646.540     615.400     695.840   
524288     524288          2097152           1000      1619.789    0.32        1.29           1916.140    1600.160    1574.880  
1048576    1048576         4194304           1000      3615.638    0.29        1.16           4084.820    3525.760    3646.300  

