the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.098       0.07        0.16           0.235       0.097       0.130     
2          14              32                1000      0.099       0.14        0.32           0.134       0.097       0.237     
4          28              64                1000      0.104       0.27        0.61           0.148       0.103       0.281     
8          56              128               1000      0.108       0.52        1.18           0.217       0.107       0.193     
16         112             256               1000      0.114       0.98        2.24           0.156       0.113       0.170     
32         224             512               1000      0.127       1.77        4.03           0.175       0.121       0.168     
64         448             1024              1000      0.162       2.76        6.30           0.206       0.154       0.357     
128        896             2048              1000      0.228       3.93        8.98           0.280       0.220       0.264     
256        1792            4096              1000      0.358       5.00        11.44          0.673       0.354       0.400     
512        3584            8192              1000      0.659       5.44        12.44          0.766       0.639       0.692     
1024       7168            16384             1000      1.199       5.98        13.66          1.292       1.179       1.346     
2048       14336           32768             1000      3.019       4.75        10.85          3.153       2.997       3.163     
4096       28672           65536             1000      4.475       6.41        14.65          4.905       4.364       4.971     
8192       57344           131072            1000      8.683       6.60        15.10          13.452      8.564       9.698     
16384      114688          262144            1000      17.145      6.69        15.29          22.230      17.004      18.798    
32768      229376          524288            1000      33.952      6.76        15.44          41.896      33.820      40.922    
65536      458752          1048576           1000      67.665      6.78        15.50          72.663      67.446      80.416    
131072     917504          2097152           1000      137.197     6.69        15.29          158.716     134.992     177.640   
262144     1835008         4194304           1000      384.824     4.77        10.90          395.808     381.305     393.067   
524288     3670016         8388608           1000      836.351     4.39        10.03          850.208     829.853     837.100   
1048576    7340032         16777216          1000      1619.762    4.53        10.36          1646.499    1609.881    1624.092  

