the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.090       0.01        0.18           0.280       0.040       0.240     
2          2               32                1000      0.109       0.02        0.29           0.280       0.040       0.360     
4          4               64                1000      0.103       0.04        0.62           0.280       0.080       0.280     
8          8               128               1000      0.108       0.07        1.18           0.260       0.060       0.460     
16         16              256               1000      0.131       0.12        1.95           0.280       0.100       0.240     
32         32              512               1000      0.134       0.24        3.83           0.280       0.100       0.280     
64         64              1024              1000      0.209       0.31        4.90           0.240       0.160       0.280     
128        128             2048              1000      0.236       0.54        8.69           0.700       0.200       0.460     
256        256             4096              1000      0.401       0.64        10.21          0.500       0.360       0.840     
512        512             8192              1000      0.615       0.83        13.31          1.160       0.580       0.880     
1024       1024            16384             1000      1.185       0.86        13.82          1.900       1.160       2.260     
2048       2048            32768             1000      2.265       0.90        14.47          2.900       2.220       3.840     
4096       4096            65536             1000      4.459       0.92        14.70          49.940      4.340       9.680     
8192       8192            131072            1000      8.631       0.95        15.19          10.220      8.580       16.460    
16384      16384           262144            1000      17.157      0.95        15.28          31.820      17.020      37.440    
32768      32768           524288            1000      35.509      0.92        14.77          82.100      33.940      72.360    
65536      65536           1048576           1000      159.672     0.41        6.57           178.380     131.820     121.420   
131072     131072          2097152           1000      243.600     0.54        8.61           274.360     237.280     230.720   
262144     262144          4194304           1000      443.850     0.59        9.45           477.440     437.840     440.940   
524288     524288          8388608           1000      862.712     0.61        9.72           910.420     854.260     855.660   
1048576    1048576         16777216          1000      1964.791    0.53        8.54           2038.200    1939.480    1944.820  

