the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.083       0.070       0.310     
2          2               16                1000      0.075       0.03        0.21           0.120       0.072       0.100     
4          4               32                1000      0.074       0.05        0.43           0.089       0.071       0.116     
8          8               64                1000      0.075       0.11        0.85           0.111       0.072       0.215     
16         16              128               1000      0.076       0.21        1.68           0.114       0.073       0.120     
32         32              256               1000      0.077       0.42        3.33           0.096       0.073       0.085     
64         64              512               1000      0.079       0.81        6.49           0.125       0.074       0.105     
128        128             1024              1000      0.079       1.63        13.04          0.092       0.074       0.099     
256        256             2048              1000      0.079       3.25        25.99          0.087       0.075       0.106     
512        512             4096              1000      0.080       6.40        51.24          0.104       0.075       0.108     
1024       1024            8192              1000      0.080       12.74       101.93         0.100       0.076       0.106     
2048       2048            16384             1000      0.081       25.14       201.11         0.101       0.079       0.122     
4096       4096            32768             1000      0.081       50.45       403.57         0.096       0.077       0.102     
8192       8192            65536             1000      0.082       99.45       795.61         0.123       0.079       0.103     
16384      16384           131072            1000      0.083       197.17      1577.36        0.096       0.078       0.137     
32768      32768           262144            1000      0.084       391.08      3128.62        0.131       0.078       0.099     
65536      65536           524288            1000      0.084       778.66      6229.29        0.097       0.078       0.109     
131072     131072          1048576           1000      0.085       1546.12     12368.93       0.097       0.080       0.098     
262144     262144          2097152           1000      0.085       3096.25     24770.00       0.113       0.079       0.116     
524288     524288          4194304           1000      0.085       6178.20     49425.57       0.099       0.082       0.105     
1048576    1048576         8388608           1000      0.086       12228.72    97829.75       0.114       0.082       0.110     

