the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.101       0.02        0.12           0.449       0.098       0.496     
2          4               24                1000      0.126       0.03        0.19           0.154       0.118       0.834     
4          8               48                1000      0.159       0.05        0.30           0.221       0.152       0.472     
8          16              96                1000      0.237       0.07        0.41           0.325       0.229       0.712     
16         32              192               1000      0.396       0.08        0.49           0.523       0.389       0.691     
32         64              384               1000      0.701       0.09        0.55           0.912       0.696       1.636     
64         128             768               1000      1.357       0.09        0.57           2.441       1.342       2.274     
128        256             1536              1000      2.612       0.10        0.59           3.226       2.602       3.778     
256        512             3072              1000      5.478       0.09        0.56           6.349       5.455       7.416     
512        1024            6144              1000      11.030      0.09        0.56           17.441      10.992      13.506    
1024       2048            12288             1000      22.695      0.09        0.54           27.106      22.645      26.131    
2048       4096            24576             1000      47.321      0.09        0.52           53.714      47.181      51.078    
4096       8192            49152             1000      97.993      0.08        0.50           291.768     97.081      101.680   
8192       16384           98304             1000      198.869     0.08        0.49           325.422     197.131     204.184   
16384      32768           196608            1000      406.130     0.08        0.48           499.945     402.162     407.508   
32768      65536           393216            1000      813.749     0.08        0.48           853.845     807.930     818.691   
65536      131072          786432            1000      1623.942    0.08        0.48           1731.688    1616.677    1633.801  
131072     262144          1572864           1000      3334.693    0.08        0.47           3509.482    3292.628    3349.394  
262144     524288          3145728           1000      6673.233    0.08        0.47           6767.089    6593.785    6688.176  
524288     1048576         6291456           1000      13002.159   0.08        0.48           13543.951   12967.420   12997.691 
1048576    2097152         12582912          1000      27220.439   0.08        0.46           27320.922   27096.421   27305.723 

