the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.074       0.01        0.22           0.093       0.074       0.302     
2          2               32                1000      0.076       0.03        0.42           0.087       0.076       0.107     
4          4               64                1000      0.076       0.05        0.84           0.097       0.076       0.324     
8          8               128               1000      0.079       0.10        1.62           0.090       0.079       0.149     
16         16              256               1000      0.076       0.21        3.37           0.095       0.076       0.299     
32         32              512               1000      0.078       0.41        6.56           0.089       0.078       0.289     
64         64              1024              1000      0.086       0.74        11.85          0.104       0.084       0.295     
128        128             2048              1000      0.100       1.28        20.47          0.108       0.100       0.405     
256        256             4096              1000      0.130       1.97        31.58          0.135       0.128       0.392     
512        512             8192              1000      0.188       2.73        43.63          0.195       0.187       0.243     
1024       1024            16384             1000      0.307       3.33        53.29          0.314       0.303       0.423     
2048       2048            32768             1000      0.540       3.79        60.65          0.590       0.536       1.170     
4096       4096            65536             1000      1.006       4.07        65.15          1.068       1.002       2.010     
8192       8192            131072            1000      2.074       3.95        63.19          10.790      2.001       3.649     
16384      16384           262144            1000      3.946       4.15        66.44          4.646       3.899       7.331     
32768      32768           524288            1000      7.912       4.14        66.27          25.489      7.628       16.053    
65536      65536           1048576           1000      22.046      2.97        47.56          30.637      19.967      31.798    
131072     131072          2097152           1000      57.040      2.30        36.77          80.716      53.739      67.019    
262144     262144          4194304           1000      131.685     1.99        31.85          188.370     123.386     157.730   
524288     524288          8388608           1000      278.189     1.88        30.15          368.113     266.548     298.763   
1048576    1048576         16777216          1000      604.995     1.73        27.73          779.011     582.318     669.423   

