the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.878       0.01        0.03           1.460       0.800       1.800     
2          12              48                1000      0.875       0.01        0.05           2.440       0.820       3.100     
4          24              96                1000      0.912       0.03        0.11           7.660       0.840       2.400     
8          48              192               1000      0.916       0.05        0.21           9.620       0.840       2.200     
16         96              384               1000      1.002       0.10        0.38           1.260       0.940       2.800     
32         192             768               1000      1.064       0.18        0.72           1.660       1.000       2.180     
64         384             1536              1000      1.262       0.30        1.22           1.680       1.180       2.280     
128        768             3072              1000      1.561       0.49        1.97           7.600       1.480       3.520     
256        1536            6144              1000      2.230       0.69        2.76           10.980      2.160       3.340     
512        3072            12288             1000      3.583       0.86        3.43           11.220      3.520       4.280     
1024       6144            24576             1000      6.232       0.99        3.94           14.120      6.140       7.820     
2048       12288           49152             1000      11.411      1.08        4.31           19.600      11.300      14.080    
4096       24576           98304             1000      21.677      1.13        4.53           30.060      21.540      27.580    
8192       49152           196608            1000      42.237      1.16        4.65           52.460      42.060      48.500    
16384      98304           393216            1000      83.324      1.18        4.72           92.720      83.020      95.580    
32768      196608          786432            1000      172.284     1.14        4.56           193.820     168.820     201.300   
65536      393216          1572864           1000      357.025     1.10        4.41           382.020     352.500     356.820   
131072     786432          3145728           1000      718.916     1.09        4.38           750.000     711.460     719.160   
262144     1572864         6291456           1000      1382.619    1.14        4.55           1400.660    1368.060    1378.280  
524288     3145728         12582912          1000      2880.128    1.09        4.37           2928.460    2855.860    2867.860  
1048576    6291456         25165824          1000      6427.347    0.98        3.92           6541.660    6398.580    6436.080  

