the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.091       0.07        0.26           0.312       0.084       0.154     
2          12              48                1000      0.094       0.13        0.51           0.155       0.090       0.157     
4          24              96                1000      0.109       0.22        0.88           0.344       0.105       0.179     
8          48              192               1000      0.132       0.36        1.45           0.366       0.128       0.210     
16         96              384               1000      0.193       0.50        1.99           0.244       0.184       0.249     
32         192             768               1000      0.312       0.61        2.46           0.356       0.290       0.366     
64         384             1536              1000      0.546       0.70        2.82           0.693       0.511       0.584     
128        768             3072              1000      1.016       0.76        3.02           1.242       0.959       1.095     
256        1536            6144              1000      1.980       0.78        3.10           2.327       1.909       1.792     
512        3072            12288             1000      4.143       0.74        2.97           308.815     3.722       3.914     
1024       6144            24576             1000      7.946       0.77        3.09           217.100     7.387       7.568     
2048       12288           49152             1000      15.130      0.81        3.25           26.013      14.831      15.147    
4096       24576           98304             1000      30.136      0.82        3.26           37.940      29.679      29.943    
8192       49152           196608            1000      60.169      0.82        3.27           87.666      59.562      59.960    
16384      98304           393216            1000      120.342     0.82        3.27           141.465     119.476     120.078   
32768      196608          786432            1000      240.281     0.82        3.27           254.806     238.885     240.228   
65536      393216          1572864           1000      487.074     0.81        3.23           670.698     431.569     479.554   
131072     786432          3145728           1000      960.413     0.82        3.28           978.451     957.083     966.788   
262144     1572864         6291456           1000      2113.528    0.74        2.98           2381.505    1844.099    1932.513  
524288     3145728         12582912          1000      4110.173    0.77        3.06           5203.933    3444.033    3898.410  
1048576    6291456         25165824          1000      8370.501    0.75        3.01           9674.717    6962.035    7617.498  

