the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.112       0.073       0.207     
2          2               16                1000      0.074       0.03        0.21           0.283       0.072       0.200     
4          4               32                1000      0.076       0.05        0.42           0.294       0.074       0.254     
8          8               64                1000      0.077       0.10        0.83           0.114       0.074       0.378     
16         16              128               1000      0.079       0.20        1.63           0.319       0.075       0.357     
32         32              256               1000      0.080       0.40        3.20           0.124       0.079       0.422     
64         64              512               1000      0.083       0.77        6.16           0.117       0.082       0.449     
128        128             1024              1000      0.092       1.40        11.17          0.152       0.089       0.240     
256        256             2048              1000      0.106       2.42        19.37          0.326       0.103       0.275     
512        512             4096              1000      0.139       3.69        29.51          0.283       0.136       0.418     
1024       1024            8192              1000      0.205       4.99        39.95          0.245       0.200       0.360     
2048       2048            16384             1000      0.337       6.08        48.65          0.497       0.333       0.728     
4096       4096            32768             1000      0.627       6.54        52.30          1.490       0.601       1.303     
8192       8192            65536             1000      1.189       6.89        55.10          1.428       1.159       2.333     
16384      16384           131072            1000      2.314       7.08        56.64          3.516       2.238       3.533     
32768      32768           262144            1000      5.122       6.40        51.18          9.022       4.929       6.777     
65536      65536           524288            1000      10.304      6.36        50.88          11.068      9.983       15.337    
131072     131072          1048576           1000      20.974      6.25        49.99          50.452      20.499      30.729    
262144     262144          2097152           1000      41.939      6.25        50.00          51.541      41.355      62.982    
524288     524288          4194304           1000      126.666     4.14        33.11          162.075     121.206     162.026   
1048576    1048576         8388608           1000      287.744     3.64        29.15          353.355     281.808     298.364   

