the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.093       0.06        0.26           0.128       0.074       0.164     
2          12              48                1000      0.095       0.13        0.51           0.128       0.079       0.405     
4          24              96                1000      0.098       0.24        0.98           0.153       0.090       0.248     
8          48              192               1000      0.098       0.49        1.95           0.135       0.080       0.195     
16         96              384               1000      0.096       1.00        3.99           0.105       0.082       0.321     
32         192             768               1000      0.102       1.89        7.55           0.130       0.087       0.179     
64         384             1536              1000      0.110       3.48        13.91          0.146       0.102       0.180     
128        768             3072              1000      0.144       5.34        21.37          0.164       0.133       0.192     
256        1536            6144              1000      0.209       7.35        29.40          0.283       0.197       0.373     
512        3072            12288             1000      0.331       9.29        37.16          0.363       0.321       0.433     
1024       6144            24576             1000      0.577       10.66       42.62          0.758       0.574       0.661     
2048       12288           49152             1000      1.068       11.51       46.02          1.626       1.063       1.260     
4096       24576           98304             1000      2.063       11.92       47.66          2.092       2.039       2.198     
8192       49152           196608            1000      4.030       12.20       48.79          7.579       4.003       4.123     
16384      98304           393216            1000      8.179       12.02       48.08          153.827     7.959       8.309     
32768      196608          786432            1000      16.006      12.28       49.13          61.385      15.823      15.969    
65536      393216          1572864           1000      32.598      12.06       48.25          32.930      31.380      33.136    
131072     786432          3145728           1000      64.596      12.17       48.70          80.045      62.542      63.996    
262144     1572864         6291456           1000      130.033     12.10       48.38          158.057     125.780     129.520   
524288     3145728         12582912          1000      268.372     11.72       46.89          287.190     262.378     271.230   
1048576    6291456         25165824          1000      544.806     11.55       46.19          555.865     536.691     546.350   

