the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.073       0.01        0.11           0.299       0.071       0.376     
2          2               16                1000      0.076       0.03        0.21           0.313       0.075       0.431     
4          4               32                1000      0.077       0.05        0.42           0.321       0.074       0.262     
8          8               64                1000      0.080       0.10        0.80           0.345       0.077       0.252     
16         16              128               1000      0.083       0.19        1.53           0.314       0.082       0.233     
32         32              256               1000      0.093       0.34        2.76           0.319       0.091       0.242     
64         64              512               1000      0.114       0.56        4.49           0.337       0.110       0.177     
128        128             1024              1000      0.150       0.85        6.81           0.386       0.148       0.220     
256        256             2048              1000      0.225       1.14        9.09           0.261       0.223       0.328     
512        512             4096              1000      0.376       1.36        10.90          0.595       0.373       0.447     
1024       1024            8192              1000      0.693       1.48        11.83          13.767      0.674       0.744     
2048       2048            16384             1000      1.280       1.60        12.80          1.503       1.275       1.382     
4096       4096            32768             1000      2.505       1.63        13.08          2.750       2.493       2.605     
8192       8192            65536             1000      4.942       1.66        13.26          16.205      4.914       5.276     
16384      16384           131072            1000      9.747       1.68        13.45          9.984       9.709       10.670    
32768      32768           262144            1000      19.837      1.65        13.22          351.274     19.368      21.300    
65536      65536           524288            1000      39.353      1.67        13.32          285.054     38.641      42.685    
131072     131072          1048576           1000      77.444      1.69        13.54          188.585     77.098      113.444   
262144     262144          2097152           1000      203.906     1.29        10.28          251.921     199.505     228.280   
524288     524288          4194304           1000      504.706     1.04        8.31           522.037     482.245     516.243   
1048576    1048576         8388608           1000      1073.738    0.98        7.81           1135.149    1065.059    1075.447  

