the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.109       0.06        0.22           6.320       0.040       0.080     
2          12              48                1000      0.088       0.14        0.55           0.220       0.040       0.380     
4          24              96                1000      0.088       0.27        1.09           0.200       0.040       0.380     
8          48              192               1000      0.090       0.53        2.14           0.260       0.060       0.420     
16         96              384               1000      0.093       1.04        4.15           0.360       0.060       0.160     
32         192             768               1000      0.100       1.91        7.65           0.240       0.080       0.160     
64         384             1536              1000      0.155       2.48        9.92           0.260       0.140       0.780     
128        768             3072              1000      0.226       3.39        13.57          0.460       0.200       0.420     
256        1536            6144              1000      0.357       4.30        17.20          0.480       0.340       0.500     
512        3072            12288             1000      0.681       4.51        18.06          1.080       0.660       0.960     
1024       6144            24576             1000      1.239       4.96        19.84          1.740       1.220       2.900     
2048       12288           49152             1000      2.487       4.94        19.76          3.380       2.420       3.860     
4096       24576           98304             1000      4.749       5.17        20.70          13.740      4.680       7.980     
8192       49152           196608            1000      9.377       5.24        20.97          85.320      9.160       14.180    
16384      98304           393216            1000      18.500      5.31        21.26          61.880      18.080      37.280    
32768      196608          786432            1000      36.909      5.33        21.31          103.360     36.120      94.360    
65536      393216          1572864           1000      101.107     3.89        15.56          193.720     93.200      159.260   
131072     786432          3145728           1000      272.766     2.88        11.53          298.640     262.280     236.640   
262144     1572864         6291456           1000      501.503     3.14        12.55          527.300     477.980     466.220   
524288     3145728         12582912          1000      886.916     3.55        14.19          1044.140    872.980     872.860   
1048576    6291456         25165824          1000      1711.252    3.68        14.71          1839.960    1695.060    2146.540  

