the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.380       0.00        0.02           0.560       0.360       0.640     
2          2               16                1000      0.401       0.00        0.04           0.840       0.360       0.780     
4          4               32                1000      0.383       0.01        0.08           0.740       0.360       1.440     
8          8               64                1000      0.385       0.02        0.17           0.540       0.340       1.180     
16         16              128               1000      0.394       0.04        0.33           0.580       0.360       1.040     
32         32              256               1000      0.413       0.08        0.62           0.560       0.380       0.900     
64         64              512               1000      0.470       0.14        1.09           0.820       0.440       0.800     
128        128             1024              1000      0.546       0.23        1.88           0.700       0.500       1.120     
256        256             2048              1000      0.700       0.37        2.92           7.960       0.660       1.680     
512        512             4096              1000      1.038       0.49        3.95           1.140       0.980       1.880     
1024       1024            8192              1000      1.612       0.64        5.08           1.780       1.580       2.220     
2048       2048            16384             1000      2.849       0.72        5.75           10.580      2.780       4.160     
4096       4096            32768             1000      5.245       0.78        6.25           11.940      5.160       7.220     
8192       8192            65536             1000      10.519      0.78        6.23           17.560      10.060      15.220    
16384      16384           131072            1000      20.025      0.82        6.55           27.000      19.900      26.880    
32768      32768           262144            1000      39.256      0.83        6.68           50.820      38.980      57.440    
65536      65536           524288            1000      78.092      0.84        6.71           117.560     77.260      123.500   
131072     131072          1048576           1000      231.463     0.57        4.53           258.760     177.680     189.660   
262144     262144          2097152           1000      348.810     0.75        6.01           369.740     343.620     342.080   
524288     524288          4194304           1000      667.809     0.79        6.28           691.080     660.960     662.680   
1048576    1048576         8388608           1000      1305.771    0.80        6.42           1333.540    1296.520    1301.120  

