the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.075       0.03        0.21           0.089       0.075       0.380     
2          4               32                1000      0.075       0.05        0.43           0.084       0.074       0.304     
4          8               64                1000      0.073       0.11        0.88           0.077       0.073       0.130     
8          16              128               1000      0.076       0.21        1.68           0.087       0.075       0.317     
16         32              256               1000      0.076       0.42        3.37           0.079       0.076       0.348     
32         64              512               1000      0.079       0.81        6.51           0.087       0.078       0.304     
64         128             1024              1000      0.086       1.48        11.88          0.095       0.085       0.158     
128        256             2048              1000      0.101       2.52        20.20          0.107       0.101       0.280     
256        512             4096              1000      0.131       3.92        31.36          0.136       0.130       0.308     
512        1024            8192              1000      0.189       5.42        43.35          0.197       0.188       0.458     
1024       2048            16384             1000      0.313       6.54        52.28          8.364       0.304       0.562     
2048       4096            32768             1000      0.538       7.61        60.90          0.544       0.537       1.038     
4096       8192            65536             1000      1.004       8.16        65.30          1.022       1.002       2.099     
8192       16384           131072            1000      1.964       8.34        66.75          2.077       1.946       3.285     
16384      32768           262144            1000      5.762       5.69        45.50          25.405      5.680       6.657     
32768      65536           524288            1000      11.710      5.60        44.77          22.539      11.335      15.669    
65536      131072          1048576           1000      29.261      4.48        35.83          47.603      27.412      30.419    
131072     262144          2097152           1000      55.438      4.73        37.83          80.696      52.965      60.816    
262144     524288          4194304           1000      110.122     4.76        38.09          155.735     104.629     128.283   
524288     1048576         8388608           1000      225.671     4.65        37.17          332.374     212.338     290.140   
1048576    2097152         16777216          1000      502.001     4.18        33.42          733.649     469.396     592.655   

