the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.078       0.03        0.20           0.102       0.077       0.375     
2          4               32                1000      0.081       0.05        0.40           0.294       0.079       0.227     
4          8               64                1000      0.077       0.10        0.83           0.263       0.076       0.561     
8          16              128               1000      0.080       0.20        1.60           0.104       0.079       0.133     
16         32              256               1000      0.087       0.37        2.95           0.185       0.086       0.537     
32         64              512               1000      0.100       0.64        5.11           0.135       0.098       0.294     
64         128             1024              1000      0.140       0.92        7.33           12.554      0.126       0.635     
128        256             2048              1000      0.181       1.42        11.33          0.218       0.178       0.868     
256        512             4096              1000      0.287       1.79        14.29          0.328       0.282       0.984     
512        1024            8192              1000      0.495       2.07        16.54          1.125       0.485       1.213     
1024       2048            16384             1000      0.916       2.24        17.88          1.029       0.900       1.724     
2048       4096            32768             1000      1.766       2.32        18.55          1.815       1.743       1.819     
4096       8192            65536             1000      3.411       2.40        19.22          11.827      3.342       4.086     
8192       16384           131072            1000      6.755       2.43        19.40          12.829      6.606       7.104     
16384      32768           262144            1000      13.458      2.43        19.48          20.285      13.195      14.203    
32768      65536           524288            1000      26.483      2.47        19.80          32.808      26.195      26.788    
65536      131072          1048576           1000      53.892      2.43        19.46          89.295      53.732      80.864    
131072     262144          2097152           1000      105.874     2.48        19.81          134.727     105.331     107.282   
262144     524288          4194304           1000      217.002     2.42        19.33          237.681     216.382     249.609   
524288     1048576         8388608           1000      428.027     2.45        19.60          449.871     426.707     428.356   
1048576    2097152         16777216          1000      863.303     2.43        19.43          871.948     861.679     862.490   

