the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.082       0.01        0.05           0.220       0.040       0.060     
2          2               8                 1000      0.080       0.02        0.10           0.200       0.040       0.100     
4          4               16                1000      0.106       0.04        0.15           0.220       0.040       0.140     
8          8               32                1000      0.129       0.06        0.25           0.380       0.060       0.180     
16         16              64                1000      0.125       0.13        0.51           0.260       0.060       0.340     
32         32              128               1000      0.162       0.20        0.79           0.280       0.120       0.320     
64         64              256               1000      0.205       0.31        1.25           0.300       0.160       0.600     
128        128             512               1000      0.289       0.44        1.77           0.420       0.240       0.360     
256        256             1024              1000      0.440       0.58        2.33           0.820       0.380       0.780     
512        512             2048              1000      0.732       0.70        2.80           0.860       0.680       0.880     
1024       1024            4096              1000      1.318       0.78        3.11           1.560       1.280       1.740     
2048       2048            8192              1000      2.471       0.83        3.32           3.040       2.440       2.720     
4096       4096            16384             1000      4.878       0.84        3.36           111.520     4.720       5.460     
8192       8192            32768             1000      9.455       0.87        3.47           18.360      9.400       10.740    
16384      16384           65536             1000      18.678      0.88        3.51           25.780      18.620      22.360    
32768      32768           131072            1000      39.794      0.82        3.29           118.240     37.060      48.780    
65536      65536           262144            1000      74.710      0.88        3.51           129.040     74.040      81.580    
131072     131072          524288            1000      149.408     0.88        3.51           243.460     147.620     164.200   
262144     262144          1048576           1000      475.846     0.55        2.20           535.880     394.120     333.100   
524288     524288          2097152           1000      649.903     0.81        3.23           893.200     634.680     626.180   
1048576    1048576         4194304           1000      1260.098    0.83        3.33           1713.440    1246.520    1242.580  

