the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.258       0.01        0.03           0.600       0.220       0.980     
2          6               16                1000      0.263       0.02        0.06           0.460       0.220       0.760     
4          12              32                1000      0.251       0.05        0.13           0.420       0.200       0.540     
8          24              64                1000      0.253       0.09        0.25           0.520       0.200       0.880     
16         48              128               1000      0.251       0.19        0.51           0.380       0.200       0.960     
32         96              256               1000      0.254       0.38        1.01           0.460       0.200       0.960     
64         192             512               1000      0.261       0.73        1.96           0.960       0.220       1.260     
128        384             1024              1000      0.420       0.91        2.44           130.980     0.240       0.780     
256        768             2048              1000      0.315       2.43        6.49           0.820       0.280       0.980     
512        1536            4096              1000      0.415       3.70        9.88           1.000       0.360       1.540     
1024       3072            8192              1000      0.590       5.21        13.88          0.820       0.540       1.180     
2048       6144            16384             1000      0.950       6.47        17.25          1.540       0.880       2.520     
4096       12288           32768             1000      1.740       7.06        18.83          3.360       1.560       3.660     
8192       24576           65536             1000      2.838       8.66        23.09          10.320      2.760       8.860     
16384      49152           131072            1000      5.331       9.22        24.59          13.640      5.260       16.980    
32768      98304           262144            1000      10.598      9.28        24.74          27.540      10.200      35.660    
65536      196608          524288            1000      21.032      9.35        24.93          184.940     20.160      72.420    
131072     393216          1048576           1000      41.849      9.40        25.06          143.360     40.040      143.880   
262144     786432          2097152           1000      262.280     3.00        8.00           362.540     245.040     232.700   
524288     1572864         4194304           1000      469.111     3.35        8.94           544.100     455.040     438.500   
1048576    3145728         8388608           1000      861.156     3.65        9.74           956.660     847.160     833.440   

