the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.098       0.06        0.24           0.380       0.040       0.120     
2          12              48                1000      0.100       0.12        0.48           0.400       0.060       0.420     
4          24              96                1000      0.105       0.23        0.91           0.480       0.060       0.620     
8          48              192               1000      0.121       0.40        1.58           0.380       0.080       0.460     
16         96              384               1000      0.127       0.76        3.03           0.380       0.080       0.480     
32         192             768               1000      0.144       1.33        5.34           0.340       0.120       0.980     
64         384             1536              1000      0.180       2.13        8.53           0.660       0.140       0.780     
128        768             3072              1000      0.250       3.08        12.31          0.520       0.220       0.480     
256        1536            6144              1000      0.370       4.15        16.62          0.580       0.340       1.100     
512        3072            12288             1000      0.639       4.81        19.23          0.820       0.600       2.020     
1024       6144            24576             1000      1.187       5.18        20.71          1.560       1.140       1.700     
2048       12288           49152             1000      2.255       5.45        21.79          10.060      2.220       6.300     
4096       24576           98304             1000      4.325       5.68        22.73          11.640      4.280       11.180    
8192       49152           196608            1000      8.457       5.81        23.25          16.000      8.380       16.380    
16384      98304           393216            1000      16.736      5.87        23.49          24.440      16.580      28.820    
32768      196608          786432            1000      33.449      5.88        23.51          52.460      32.960      53.600    
65536      393216          1572864           1000      96.275      4.08        16.34          139.880     91.600      124.460   
131072     786432          3145728           1000      294.380     2.67        10.69          317.900     282.420     265.280   
262144     1572864         6291456           1000      619.908     2.54        10.15          662.140     609.100     589.640   
524288     3145728         12582912          1000      1250.115    2.52        10.07          1288.020    1234.580    1236.800  
1048576    6291456         25165824          1000      2624.869    2.40        9.59           2668.340    2602.220    3015.220  

