the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.138       0.04        0.17           3.000       0.060       0.160     
2          12              48                1000      0.150       0.08        0.32           0.580       0.100       0.520     
4          24              96                1000      0.164       0.15        0.59           0.620       0.080       0.780     
8          48              192               1000      0.168       0.29        1.14           0.340       0.080       0.440     
16         96              384               1000      0.196       0.49        1.96           6.280       0.100       0.660     
32         192             768               1000      0.215       0.89        3.58           5.980       0.120       0.880     
64         384             1536              1000      0.285       1.35        5.40           0.660       0.200       0.840     
128        768             3072              1000      0.399       1.93        7.71           0.700       0.380       0.880     
256        1536            6144              1000      0.673       2.28        9.13           8.320       0.600       0.980     
512        3072            12288             1000      1.219       2.52        10.08          1.540       1.160       1.260     
1024       6144            24576             1000      2.421       2.54        10.15          2.620       2.200       2.380     
2048       12288           49152             1000      4.244       2.90        11.58          4.640       4.220       4.600     
4096       24576           98304             1000      8.727       2.82        11.26          52.740      8.360       9.020     
8192       49152           196608            1000      16.917      2.91        11.62          57.760      16.640      19.660    
16384      98304           393216            1000      33.250      2.96        11.83          55.460      33.040      38.720    
32768      196608          786432            1000      66.138      2.97        11.89          84.800      65.800      81.020    
65536      393216          1572864           1000      133.245     2.95        11.80          172.200     131.580     178.760   
131072     786432          3145728           1000      310.301     2.53        10.14          351.260     279.920     274.920   
262144     1572864         6291456           1000      568.977     2.76        11.06          593.200     561.840     554.940   
524288     3145728         12582912          1000      1119.568    2.81        11.24          1304.240    1108.420    1128.760  
1048576    6291456         25165824          1000      2206.658    2.85        11.40          2597.580    2188.780    2207.080  

