the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.079       0.01        0.20           0.132       0.076       0.321     
2          2               32                1000      0.080       0.03        0.40           0.142       0.078       0.123     
4          4               64                1000      0.081       0.05        0.79           0.114       0.076       0.132     
8          8               128               1000      0.085       0.09        1.50           0.139       0.079       0.135     
16         16              256               1000      0.088       0.18        2.91           0.140       0.083       0.194     
32         32              512               1000      0.096       0.33        5.32           0.142       0.093       0.300     
64         64              1024              1000      0.116       0.55        8.82           0.310       0.112       0.280     
128        128             2048              1000      0.153       0.84        13.43          0.168       0.148       0.387     
256        256             4096              1000      0.229       1.12        17.91          0.353       0.222       0.407     
512        512             8192              1000      0.389       1.32        21.05          7.249       0.377       0.629     
1024       1024            16384             1000      0.685       1.49        23.90          0.842       0.675       0.824     
2048       2048            32768             1000      1.288       1.59        25.44          1.337       1.278       1.643     
4096       4096            65536             1000      2.517       1.63        26.04          2.624       2.481       2.796     
8192       8192            131072            1000      4.966       1.65        26.39          5.743       4.878       5.564     
16384      16384           262144            1000      10.059      1.63        26.06          10.550      9.712       11.044    
32768      32768           524288            1000      19.675      1.67        26.65          23.368      19.195      20.379    
65536      65536           1048576           1000      39.360      1.67        26.64          87.177      38.302      41.900    
131072     131072          2097152           1000      78.812      1.66        26.61          152.944     76.492      84.615    
262144     262144          4194304           1000      161.462     1.62        25.98          185.912     156.556     186.084   
524288     524288          8388608           1000      401.928     1.30        20.87          440.839     389.032     430.343   
1048576    1048576         16777216          1000      854.963     1.23        19.62          921.739     837.310     857.167   

