the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.075       0.05        0.21           0.296       0.074       0.337     
2          8               32                1000      0.076       0.11        0.42           0.091       0.075       0.127     
4          16              64                1000      0.078       0.20        0.82           0.082       0.076       0.110     
8          32              128               1000      0.081       0.39        1.57           0.298       0.078       0.108     
16         64              256               1000      0.089       0.72        2.88           0.093       0.085       0.132     
32         128             512               1000      0.100       1.29        5.15           0.324       0.097       0.151     
64         256             1024              1000      0.125       2.05        8.19           0.129       0.123       0.178     
128        512             2048              1000      0.177       2.90        11.60          0.410       0.174       0.237     
256        1024            4096              1000      0.278       3.68        14.73          0.313       0.276       0.345     
512        2048            8192              1000      0.482       4.25        16.99          0.701       0.480       0.534     
1024       4096            16384             1000      0.889       4.61        18.42          1.117       0.886       0.994     
2048       8192            32768             1000      1.714       4.78        19.12          1.928       1.713       1.763     
4096       16384           65536             1000      3.347       4.90        19.58          3.627       3.342       3.429     
8192       32768           131072            1000      6.680       4.91        19.62          7.167       6.616       6.810     
16384      65536           262144            1000      13.277      4.94        19.74          18.393      13.163      13.391    
32768      131072          524288            1000      26.258      4.99        19.97          33.426      26.188      26.395    
65536      262144          1048576           1000      52.331      5.01        20.04          57.509      52.252      52.807    
131072     524288          2097152           1000      105.381     4.98        19.90          962.917     104.386     107.248   
262144     1048576         4194304           1000      209.117     5.01        20.06          214.689     208.895     211.898   
524288     2097152         8388608           1000      427.774     4.90        19.61          436.466     425.346     428.870   
1048576    4194304         16777216          1000      867.094     4.84        19.35          876.140     863.694     866.190   

