the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.115       0.06        0.14           0.322       0.113       0.360     
2          14              32                1000      0.116       0.12        0.28           0.289       0.115       0.176     
4          28              64                1000      0.119       0.24        0.54           0.285       0.117       0.093     
8          56              128               1000      0.115       0.49        1.11           0.364       0.113       0.361     
16         112             256               1000      0.119       0.94        2.16           0.323       0.117       0.108     
32         224             512               1000      0.129       1.74        3.97           0.335       0.127       0.148     
64         448             1024              1000      0.146       3.06        7.00           0.417       0.138       0.162     
128        896             2048              1000      0.181       4.94        11.30          0.386       0.178       0.200     
256        1792            4096              1000      0.256       7.01        16.02          0.649       0.252       0.261     
512        3584            8192              1000      0.402       8.92        20.39          0.746       0.399       0.421     
1024       7168            16384             1000      0.695       10.31       23.57          0.897       0.690       0.693     
2048       14336           32768             1000      1.284       11.16       25.51          1.507       1.278       1.476     
4096       28672           65536             1000      2.462       11.64       26.62          2.677       2.455       2.589     
8192       57344           131072            1000      4.821       11.90       27.19          5.213       4.785       5.218     
16384      114688          262144            1000      9.651       11.88       27.16          14.280      9.456       9.653     
32768      229376          524288            1000      18.976      12.09       27.63          36.508      18.779      20.184    
65536      458752          1048576           1000      37.733      12.16       27.79          47.615      37.437      41.232    
131072     917504          2097152           1000      75.144      12.21       27.91          111.965     74.668      82.392    
262144     1835008         4194304           1000      151.453     12.12       27.69          248.920     149.288     178.401   
524288     3670016         8388608           1000      383.068     9.58        21.90          455.664     379.013     391.634   
1048576    7340032         16777216          1000      828.619     8.86        20.25          973.463     823.124     827.953   

