the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.225       0.03        0.07           0.640       0.180       0.500     
2          14              32                1000      0.221       0.06        0.15           0.600       0.180       0.740     
4          28              64                1000      0.232       0.12        0.28           0.400       0.160       0.760     
8          56              128               1000      0.237       0.24        0.54           0.420       0.160       0.460     
16         112             256               1000      0.227       0.49        1.13           0.420       0.180       0.780     
32         224             512               1000      0.271       0.83        1.89           7.500       0.220       0.460     
64         448             1024              1000      0.281       1.59        3.64           0.500       0.240       0.340     
128        896             2048              1000      0.371       2.42        5.52           0.540       0.320       0.800     
256        1792            4096              1000      0.546       3.28        7.50           0.880       0.480       1.260     
512        3584            8192              1000      0.984       3.64        8.33           1.360       0.880       1.580     
1024       7168            16384             1000      1.482       4.84        11.06          1.920       1.400       3.440     
2048       14336           32768             1000      2.658       5.39        12.33          9.820       2.580       6.740     
4096       28672           65536             1000      5.545       5.17        11.82          13.460      5.220       10.940    
8192       57344           131072            1000      9.533       6.02        13.75          16.900      9.360       16.760    
16384      114688          262144            1000      18.903      6.07        13.87          37.300      18.400      41.740    
32768      229376          524288            1000      38.385      5.98        13.66          97.820      36.680      91.780    
65536      458752          1048576           1000      206.444     2.22        5.08           242.420     195.780     179.260   
131072     917504          2097152           1000      373.474     2.46        5.62           407.560     364.740     363.800   
262144     1835008         4194304           1000      767.087     2.39        5.47           853.900     755.400     751.140   
524288     3670016         8388608           1000      1919.215    1.91        4.37           1969.640    1888.480    1925.760  
1048576    7340032         16777216          1000      3622.819    2.03        4.63           3945.020    3588.580    3633.060  

