the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.076       0.08        0.31           0.271       0.075       0.413     
2          12              48                1000      0.077       0.16        0.62           0.150       0.076       0.416     
4          24              96                1000      0.077       0.31        1.24           0.300       0.076       0.265     
8          48              192               1000      0.081       0.59        2.37           0.132       0.079       0.414     
16         96              384               1000      0.092       1.05        4.18           0.144       0.090       0.545     
32         192             768               1000      0.099       1.93        7.74           0.198       0.097       0.456     
64         384             1536              1000      0.125       3.07        12.26          0.146       0.124       0.406     
128        768             3072              1000      0.181       4.25        17.00          0.351       0.178       0.813     
256        1536            6144              1000      0.291       5.28        21.12          0.340       0.284       1.703     
512        3072            12288             1000      0.509       6.04        24.14          1.760       0.500       2.131     
1024       6144            24576             1000      0.959       6.41        25.62          6.858       0.929       1.147     
2048       12288           49152             1000      1.840       6.68        26.71          13.415      1.790       2.683     
4096       24576           98304             1000      3.567       6.89        27.56          3.841       3.512       3.977     
8192       49152           196608            1000      7.082       6.94        27.76          7.416       6.951       8.805     
16384      98304           393216            1000      14.290      6.88        27.52          117.194     13.840      15.059    
32768      196608          786432            1000      28.336      6.94        27.75          72.084      27.592      30.064    
65536      393216          1572864           1000      56.362      6.98        27.91          65.507      55.194      59.167    
131072     786432          3145728           1000      112.411     7.00        27.98          121.055     110.696     116.478   
262144     1572864         6291456           1000      234.491     6.71        26.83          289.159     231.674     248.680   
524288     3145728         12582912          1000      467.741     6.73        26.90          594.570     464.728     465.803   
1048576    6291456         25165824          1000      929.568     6.77        27.07          944.936     925.539     959.106   

