the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.078       0.03        0.21           0.435       0.076       0.315     
2          4               32                1000      0.077       0.05        0.42           0.385       0.076       0.099     
4          8               64                1000      0.078       0.10        0.82           0.303       0.077       0.293     
8          16              128               1000      0.079       0.20        1.61           0.232       0.078       0.094     
16         32              256               1000      0.083       0.39        3.09           0.279       0.082       0.276     
32         64              512               1000      0.097       0.66        5.27           6.295       0.090       0.318     
64         128             1024              1000      0.105       1.22        9.74           0.324       0.104       0.110     
128        256             2048              1000      0.134       1.90        15.23          0.354       0.133       0.365     
256        512             4096              1000      0.202       2.54        20.31          0.539       0.191       0.275     
512        1024            8192              1000      0.325       3.15        25.22          8.297       0.309       0.601     
1024       2048            16384             1000      0.549       3.73        29.84          0.903       0.543       1.444     
2048       4096            32768             1000      1.038       3.95        31.56          1.637       1.010       1.735     
4096       8192            65536             1000      2.281       3.59        28.73          7.688       1.963       4.844     
8192       16384           131072            1000      4.784       3.42        27.40          7.684       4.134       8.967     
16384      32768           262144            1000      15.892      2.06        16.50          17.735      15.195      17.678    
32768      65536           524288            1000      37.785      1.73        13.88          46.287      36.806      38.493    
65536      131072          1048576           1000      77.750      1.69        13.49          87.695      76.431      80.280    
131072     262144          2097152           1000      160.297     1.64        13.08          171.419     158.069     162.782   
262144     524288          4194304           1000      323.805     1.62        12.95          342.371     319.385     338.046   
524288     1048576         8388608           1000      486.776     2.15        17.23          502.141     480.906     485.463   
1048576    2097152         16777216          1000      1030.120    2.04        16.29          1051.545    1004.568    1034.930  

