the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.408       0.01        0.06           0.880       0.320       1.380     
4          24              96                1000      0.467       0.05        0.21           11.280      0.380       1.340     
16         96              384               1000      0.549       0.17        0.70           0.900       0.480       1.580     
64         384             1536              1000      0.737       0.52        2.08           0.900       0.680       1.720     
256        1536            6144              1000      1.230       1.25        4.99           15.300      1.120       2.260     
1024       6144            24576             1000      2.468       2.49        9.96           16.100      2.300       3.440     
4096       24576           98304             1000      6.438       3.82        15.27          19.020      6.240       10.760    
16384      98304           393216            1000      79.093      1.24        4.97           159.380     78.420      97.300    
65536      393216          1572864           1000      308.707     1.27        5.10           397.880     305.520     398.960   
262144     1572864         6291456           1000      1736.189    0.91        3.62           1876.860    1718.680    1752.300  
1048576    6291456         25165824          1000      27368.878   0.23        0.92           28548.120   27321.920   27422.920 

