the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.110       0.05        0.22           0.220       0.040       0.080     
2          12              48                1000      0.119       0.10        0.40           0.260       0.080       0.180     
4          24              96                1000      0.127       0.19        0.75           0.480       0.080       0.440     
8          48              192               1000      0.128       0.37        1.50           0.320       0.060       0.600     
16         96              384               1000      0.138       0.70        2.79           0.260       0.100       0.560     
32         192             768               1000      0.173       1.11        4.43           0.300       0.140       0.500     
64         384             1536              1000      0.215       1.78        7.13           0.360       0.180       0.860     
128        768             3072              1000      0.337       2.28        9.13           0.780       0.300       0.640     
256        1536            6144              1000      0.592       2.59        10.37          7.400       0.500       1.540     
512        3072            12288             1000      1.080       2.85        11.38          1.400       0.980       1.900     
1024       6144            24576             1000      1.958       3.14        12.55          10.580      1.860       5.860     
2048       12288           49152             1000      3.647       3.37        13.48          11.120      3.460       15.420    
4096       24576           98304             1000      7.060       3.48        13.92          14.680      6.840       23.180    
8192       49152           196608            1000      13.932      3.53        14.11          29.840      13.460      51.380    
16384      98304           393216            1000      28.011      3.51        14.04          84.680      26.880      87.800    
32768      196608          786432            1000      113.843     1.73        6.91           234.580     97.840      159.180   
65536      393216          1572864           1000      343.729     1.14        4.58           410.760     334.180     319.760   
131072     786432          3145728           1000      730.181     1.08        4.31           762.400     719.100     724.600   
262144     1572864         6291456           1000      1527.473    1.03        4.12           1563.120    1507.600    1514.000  
524288     3145728         12582912          1000      3226.278    0.98        3.90           3631.020    3102.700    3217.800  
1048576    6291456         25165824          1000      7619.044    0.83        3.30           8569.140    6983.820    7994.720  

