the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.308       0.01        0.03           1.380       0.260       2.040     
2          6               16                1000      0.318       0.02        0.05           7.120       0.240       1.440     
4          12              32                1000      0.320       0.04        0.10           1.080       0.220       1.720     
8          24              64                1000      0.319       0.08        0.20           0.580       0.280       1.280     
16         48              128               1000      0.330       0.15        0.39           0.680       0.260       0.880     
32         96              256               1000      0.342       0.28        0.75           0.600       0.300       1.440     
64         192             512               1000      0.368       0.52        1.39           0.800       0.340       1.500     
128        384             1024              1000      0.476       0.81        2.15           0.840       0.400       1.340     
256        768             2048              1000      0.626       1.23        3.27           1.280       0.580       1.680     
512        1536            4096              1000      0.989       1.55        4.14           1.880       0.900       2.980     
1024       3072            8192              1000      1.604       1.92        5.11           2.140       1.560       2.960     
2048       6144            16384             1000      2.882       2.13        5.69           4.360       2.780       5.580     
4096       12288           32768             1000      5.110       2.40        6.41           71.200      4.880       12.320    
8192       24576           65536             1000      9.489       2.59        6.91           17.400      9.360       18.820    
16384      49152           131072            1000      18.813      2.61        6.97           188.380     18.400      39.380    
32768      98304           262144            1000      37.233      2.64        7.04           135.200     36.600      97.600    
65536      196608          524288            1000      84.038      2.34        6.24           206.200     74.140      194.480   
131072     393216          1048576           1000      404.719     0.97        2.59           588.060     322.220     302.260   
262144     786432          2097152           1000      561.237     1.40        3.74           765.380     543.620     512.880   
524288     1572864         4194304           1000      1023.828    1.54        4.10           1407.860    996.020     979.700   
1048576    3145728         8388608           1000      1929.465    1.63        4.35           2596.780    1891.080    1907.320  

