the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.071       0.08        0.34           0.078       0.071       0.268     
2          12              48                1000      0.079       0.15        0.61           0.091       0.078       0.676     
4          24              96                1000      0.080       0.30        1.20           0.111       0.079       0.480     
8          48              192               1000      0.080       0.60        2.40           0.112       0.080       0.487     
16         96              384               1000      0.081       1.18        4.74           0.097       0.081       0.325     
32         192             768               1000      0.081       2.37        9.48           0.095       0.081       0.287     
64         384             1536              1000      0.086       4.46        17.86          0.093       0.086       0.283     
128        768             3072              1000      0.092       8.34        33.38          0.104       0.092       0.274     
256        1536            6144              1000      0.107       14.35       57.41          0.117       0.106       0.332     
512        3072            12288             1000      0.137       22.37       89.48          0.148       0.136       0.384     
1024       6144            24576             1000      0.194       31.66       126.64         0.211       0.194       0.269     
2048       12288           49152             1000      0.315       39.02       156.09         0.324       0.310       0.386     
4096       24576           98304             1000      0.543       45.25       181.02         0.556       0.543       0.827     
8192       49152           196608            1000      1.017       48.33       193.33         1.031       1.008       1.234     
16384      98304           393216            1000      1.980       49.64       198.58         2.192       1.953       3.218     
32768      196608          786432            1000      4.164       47.22       188.87         11.266      3.845       5.826     
65536      393216          1572864           1000      8.191       48.01       192.03         26.741      7.699       11.070    
131072     786432          3145728           1000      16.428      47.87       191.49         41.241      15.944      25.177    
262144     1572864         6291456           1000      32.820      47.92       191.70         53.456      31.850      49.872    
524288     3145728         12582912          1000      65.628      47.93       191.73         80.712      64.259      106.877   
1048576    6291456         25165824          1000      131.010     48.02       192.09         192.539     128.461     234.873   

