the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.074       0.03        0.22           0.294       0.074       0.195     
2          4               32                1000      0.076       0.05        0.42           0.108       0.075       0.220     
4          8               64                1000      0.077       0.10        0.83           0.088       0.076       0.103     
8          16              128               1000      0.080       0.20        1.59           0.296       0.080       0.212     
16         32              256               1000      0.089       0.36        2.88           0.098       0.087       0.125     
32         64              512               1000      0.105       0.61        4.90           0.132       0.104       0.145     
64         128             1024              1000      0.137       0.93        7.47           0.365       0.134       0.176     
128        256             2048              1000      0.199       1.29        10.29          0.442       0.196       0.227     
256        512             4096              1000      0.323       1.58        12.66          0.355       0.319       0.349     
512        1024            8192              1000      0.577       1.77        14.19          0.828       0.569       0.625     
1024       2048            16384             1000      1.083       1.89        15.13          1.340       1.071       1.132     
2048       4096            32768             1000      2.094       1.96        15.65          2.328       2.077       2.161     
4096       8192            65536             1000      4.123       1.99        15.90          4.478       4.079       4.227     
8192       16384           131072            1000      8.205       2.00        15.98          12.596      8.116       8.206     
16384      32768           262144            1000      16.294      2.01        16.09          22.109      16.198      16.444    
32768      65536           524288            1000      32.565      2.01        16.10          38.158      32.404      33.165    
65536      131072          1048576           1000      64.994      2.02        16.13          71.115      64.807      65.427    
131072     262144          2097152           1000      128.719     2.04        16.29          136.205     127.913     129.541   
262144     524288          4194304           1000      260.725     2.01        16.09          268.468     256.442     261.927   
524288     1048576         8388608           1000      518.039     2.02        16.19          526.565     516.501     513.037   
1048576    2097152         16777216          1000      1044.432    2.01        16.06          1053.240    1030.634    1044.572  

