the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.099       0.06        0.24           0.200       0.040       0.060     
2          12              48                1000      0.112       0.11        0.43           0.220       0.060       0.060     
4          24              96                1000      0.113       0.21        0.85           0.220       0.040       0.200     
8          48              192               1000      0.114       0.42        1.69           0.520       0.040       0.280     
16         96              384               1000      0.094       1.02        4.09           0.180       0.060       0.460     
32         192             768               1000      0.104       1.84        7.37           0.200       0.080       0.220     
64         384             1536              1000      0.147       2.62        10.48          0.240       0.120       0.200     
128        768             3072              1000      0.228       3.36        13.45          0.600       0.200       0.360     
256        1536            6144              1000      0.339       4.53        18.10          0.380       0.320       0.420     
512        3072            12288             1000      0.588       5.22        20.89          0.680       0.560       0.720     
1024       6144            24576             1000      1.236       4.97        19.89          1.420       1.160       1.440     
2048       12288           49152             1000      2.173       5.65        22.62          11.180      2.120       2.420     
4096       24576           98304             1000      4.322       5.69        22.74          35.120      4.240       6.480     
8192       49152           196608            1000      8.462       5.81        23.24          34.860      8.380       13.700    
16384      98304           393216            1000      16.619      5.92        23.66          21.720      16.560      26.140    
32768      196608          786432            1000      33.185      5.92        23.70          53.860      32.980      57.200    
65536      393216          1572864           1000      108.593     3.62        14.48          132.200     89.880      99.540    
131072     786432          3145728           1000      168.892     4.66        18.63          211.580     164.860     158.760   
262144     1572864         6291456           1000      334.418     4.70        18.81          378.320     324.700     317.920   
524288     3145728         12582912          1000      625.105     5.03        20.13          701.600     615.360     613.160   
1048576    6291456         25165824          1000      1208.733    5.20        20.82          1278.860    1195.820    1201.620  

