the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.147       0.01        0.05           0.320       0.080       0.140     
2          2               16                1000      0.160       0.01        0.10           0.320       0.100       0.600     
4          4               32                1000      0.174       0.02        0.18           0.300       0.120       0.480     
8          8               64                1000      0.221       0.04        0.29           0.360       0.160       0.240     
16         16              128               1000      0.290       0.06        0.44           0.420       0.220       0.260     
32         32              256               1000      0.439       0.07        0.58           0.840       0.380       0.400     
64         64              512               1000      0.744       0.09        0.69           80.280      0.560       0.680     
128        128             1024              1000      1.268       0.10        0.81           69.980      1.040       1.100     
256        256             2048              1000      2.569       0.10        0.80           364.400     1.940       1.980     
512        512             4096              1000      4.540       0.11        0.90           11.560      3.660       4.560     
1024       1024            8192              1000      7.938       0.13        1.03           247.700     7.280       9.220     
2048       2048            16384             1000      17.705      0.12        0.93           95.500      14.740      18.040    
4096       4096            32768             1000      35.758      0.11        0.92           146.840     31.500      29.340    
8192       8192            65536             1000      71.014      0.12        0.92           86.820      56.340      72.640    
16384      16384           131072            1000      138.675     0.12        0.95           162.320     114.920     143.680   
32768      32768           262144            1000      283.170     0.12        0.93           322.200     213.420     286.340   
65536      65536           524288            1000      567.386     0.12        0.92           673.840     459.040     569.900   
131072     131072          1048576           1000      1160.170    0.11        0.90           1291.540    924.200     1107.540  
262144     262144          2097152           1000      2098.144    0.12        1.00           2244.380    1961.040    2022.340  
524288     524288          4194304           1000      4194.738    0.12        1.00           4378.040    3698.380    4153.000  
1048576    1048576         8388608           1000      8348.284    0.13        1.00           8622.280    8075.920    8367.100  

