the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               24                1000      0.517       0.00        0.05           9.780       0.460       1.400     
2          4               48                1000      0.505       0.01        0.10           0.960       0.460       2.420     
4          8               96                1000      0.498       0.02        0.19           0.940       0.460       1.420     
8          16              192               1000      0.495       0.03        0.39           0.780       0.460       2.140     
16         32              384               1000      0.517       0.06        0.74           1.040       0.480       1.440     
32         64              768               1000      0.537       0.12        1.43           6.400       0.500       1.760     
64         128             1536              1000      0.561       0.23        2.74           0.920       0.520       1.560     
128        256             3072              1000      0.669       0.38        4.60           7.300       0.620       2.180     
256        512             6144              1000      0.821       0.62        7.48           1.500       0.780       2.040     
512        1024            12288             1000      1.157       0.89        10.62          1.940       1.060       2.900     
1024       2048            24576             1000      1.731       1.18        14.20          2.400       1.660       4.480     
2048       4096            49152             1000      2.939       1.39        16.72          4.440       2.840       6.420     
4096       8192            98304             1000      5.524       1.48        17.80          15.060      5.280       11.280    
8192       16384           196608            1000      10.360      1.58        18.98          20.900      10.060      25.880    
16384      32768           393216            1000      20.293      1.61        19.38          49.620      19.280      48.100    
32768      65536           786432            1000      77.159      0.85        10.19          118.160     69.080      104.620   
65536      131072          1572864           1000      225.158     0.58        6.99           259.380     219.220     221.700   
131072     262144          3145728           1000      426.768     0.61        7.37           460.800     422.040     433.720   
262144     524288          6291456           1000      958.871     0.55        6.56           1019.960    949.440     958.200   
524288     1048576         12582912          1000      2230.892    0.47        5.64           2278.240    2213.940    2228.320  
1048576    2097152         25165824          1000      5605.192    0.37        4.49           5893.540    5579.380    5612.240  

