the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.076       0.01        0.11           0.092       0.076       0.693     
2          2               16                1000      0.077       0.03        0.21           0.091       0.077       0.382     
4          4               32                1000      0.077       0.05        0.42           0.093       0.077       0.300     
8          8               64                1000      0.080       0.10        0.80           0.086       0.080       0.289     
16         16              128               1000      0.084       0.19        1.52           0.092       0.084       0.503     
32         32              256               1000      0.091       0.35        2.81           0.091       0.091       0.341     
64         64              512               1000      0.105       0.61        4.88           0.117       0.105       0.148     
128        128             1024              1000      0.138       0.93        7.42           0.147       0.138       0.366     
256        256             2048              1000      0.204       1.25        10.04          0.209       0.204       0.312     
512        512             4096              1000      0.335       1.53        12.23          0.340       0.334       0.772     
1024       1024            8192              1000      0.596       1.72        13.74          0.603       0.596       0.737     
2048       2048            16384             1000      1.120       1.83        14.63          1.127       1.120       1.427     
4096       4096            32768             1000      2.180       1.88        15.03          2.191       2.177       2.409     
8192       8192            65536             1000      4.345       1.89        15.08          11.307      4.316       4.559     
16384      16384           131072            1000      8.584       1.91        15.27          8.682       8.544       9.290     
32768      32768           262144            1000      17.184      1.91        15.26          23.167      17.075      20.341    
65536      65536           524288            1000      34.313      1.91        15.28          41.059      34.066      37.559    
131072     131072          1048576           1000      70.572      1.86        14.86          82.199      68.523      79.920    
262144     262144          2097152           1000      164.050     1.60        12.78          214.737     159.289     179.223   
524288     524288          4194304           1000      335.849     1.56        12.49          466.135     322.027     396.495   
1048576    1048576         8388608           1000      735.015     1.43        11.41          1020.037    681.563     1032.248  

