the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.112       0.01        0.04           8.020       0.040       0.080     
2          2               8                 1000      0.104       0.02        0.08           0.260       0.040       0.180     
4          4               16                1000      0.112       0.04        0.14           0.260       0.060       0.100     
8          8               32                1000      0.102       0.08        0.31           0.280       0.060       0.180     
16         16              64                1000      0.111       0.14        0.57           0.260       0.060       0.180     
32         32              128               1000      0.116       0.28        1.11           0.260       0.100       0.200     
64         64              256               1000      0.142       0.45        1.80           0.280       0.120       0.220     
128        128             512               1000      0.211       0.61        2.42           0.360       0.160       0.400     
256        256             1024              1000      0.299       0.86        3.42           0.460       0.260       0.320     
512        512             2048              1000      0.535       0.96        3.83           0.840       0.500       0.880     
1024       1024            4096              1000      0.920       1.11        4.45           1.100       0.880       2.180     
2048       2048            8192              1000      1.760       1.16        4.66           2.020       1.720       2.920     
4096       4096            16384             1000      3.367       1.22        4.87           3.920       3.300       4.300     
8192       8192            32768             1000      6.646       1.23        4.93           7.340       6.600       7.740     
16384      16384           65536             1000      14.541      1.13        4.51           21.400      13.940      23.400    
32768      32768           131072            1000      26.087      1.26        5.02           32.680      25.940      48.480    
65536      65536           262144            1000      52.090      1.26        5.03           72.740      51.740      98.120    
131072     131072          524288            1000      104.627     1.25        5.01           218.840     103.340     221.600   
262144     262144          1048576           1000      444.545     0.59        2.36           617.800     409.700     304.280   
524288     524288          2097152           1000      471.230     1.11        4.45           625.560     462.600     449.240   
1048576    1048576         4194304           1000      900.718     1.16        4.66           965.020     891.400     888.980   

