the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.073       0.01        0.05           0.087       0.072       0.123     
2          2               8                 1000      0.074       0.03        0.11           0.330       0.073       0.085     
4          4               16                1000      0.074       0.05        0.22           0.298       0.073       0.099     
8          8               32                1000      0.074       0.11        0.43           0.078       0.073       0.216     
16         16              64                1000      0.075       0.21        0.85           0.085       0.074       0.091     
32         32              128               1000      0.076       0.42        1.68           0.304       0.076       0.113     
64         64              256               1000      0.084       0.77        3.06           0.091       0.083       0.109     
128        128             512               1000      0.098       1.30        5.20           0.304       0.098       0.109     
256        256             1024              1000      0.129       1.98        7.93           0.410       0.127       0.320     
512        512             2048              1000      0.187       2.74        10.94          0.190       0.185       0.197     
1024       1024            4096              1000      0.304       3.37        13.46          0.496       0.302       0.312     
2048       2048            8192              1000      0.535       3.83        15.32          0.538       0.534       0.543     
4096       4096            16384             1000      1.003       4.08        16.33          1.025       1.002       1.055     
8192       8192            32768             1000      1.935       4.23        16.93          2.131       1.932       1.942     
16384      16384           65536             1000      3.798       4.31        17.26          3.994       3.796       3.825     
32768      32768           131072            1000      7.529       4.35        17.41          12.512      7.520       7.586     
65536      65536           262144            1000      14.988      4.37        17.49          19.904      14.969      15.163    
131072     131072          524288            1000      29.915      4.38        17.53          37.118      29.865      30.863    
262144     262144          1048576           1000      59.709      4.39        17.56          66.214      59.653      62.902    
524288     524288          2097152           1000      119.343     4.39        17.57          126.632     119.231     128.148   
1048576    1048576         4194304           1000      239.568     4.38        17.51          253.933     238.498     266.469   

