the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.091       0.07        0.09           0.240       0.040       0.120     
2          12              16                1000      0.088       0.14        0.18           0.220       0.040       0.140     
3          18              24                1000      0.082       0.22        0.29           0.120       0.040       0.160     
4          24              32                1000      0.120       0.20        0.27           0.620       0.040       0.260     
5          30              40                1000      0.120       0.25        0.33           0.280       0.040       0.320     
6          36              48                1000      0.117       0.31        0.41           0.260       0.040       0.320     
7          42              56                1000      0.119       0.35        0.47           0.280       0.060       0.120     
8          48              64                1000      0.130       0.37        0.49           0.280       0.060       0.260     
16         96              128               1000      0.138       0.70        0.93           0.320       0.060       0.240     
32         192             256               1000      0.163       1.18        1.57           0.400       0.080       0.740     
64         384             512               1000      0.168       2.28        3.05           0.480       0.100       0.360     
128        768             1024              1000      0.190       4.05        5.40           0.360       0.160       0.280     
256        1536            2048              1000      0.571       2.69        3.59           0.720       0.260       0.740     
512        3072            4096              1000      0.432       7.10        9.47           0.860       0.360       0.940     
1024       6144            8192              1000      0.989       6.21        8.28           1.240       0.680       1.520     
2048       12288           16384             1000      1.598       7.69        10.25          1.960       1.360       2.260     
4096       24576           32768             1000      3.004       8.18        10.91          4.100       2.660       3.960     
8192       49152           65536             1000      5.623       8.74        11.65          11.300      5.100       7.500     
16384      98304           131072            1000      10.924      9.00        12.00          19.440      10.680      18.980    
32768      196608          262144            1000      21.594      9.10        12.14          29.080      21.100      65.620    
65536      393216          524288            1000      43.359      9.07        12.09          94.380      41.940      136.160   
131072     786432          1048576           1000      91.329      8.61        11.48          270.020     87.060      180.140   
262144     1572864         2097152           1000      547.523     2.87        3.83           646.640     354.300     303.520   
524288     3145728         4194304           1000      642.634     4.90        6.53           870.620     628.540     616.960   
1048576    6291456         8388608           1000      1265.990    4.97        6.63           1674.920    1250.180    1249.540  

