the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.072       0.01        0.06           0.075       0.072       0.203     
2          2               8                 1000      0.074       0.03        0.11           0.075       0.073       0.089     
4          4               16                1000      0.075       0.05        0.21           0.088       0.075       0.114     
8          8               32                1000      0.079       0.10        0.41           0.105       0.077       0.094     
16         16              64                1000      0.083       0.19        0.77           0.088       0.082       0.146     
32         32              128               1000      0.098       0.33        1.31           0.116       0.097       0.156     
64         64              256               1000      0.129       0.50        1.98           0.138       0.129       0.139     
128        128             512               1000      0.192       0.67        2.66           0.214       0.190       0.206     
256        256             1024              1000      0.317       0.81        3.23           0.328       0.311       0.331     
512        512             2048              1000      0.569       0.90        3.60           0.583       0.558       0.681     
1024       1024            4096              1000      1.040       0.98        3.94           1.072       1.013       1.060     
2048       2048            8192              1000      1.975       1.04        4.15           2.042       1.944       2.028     
4096       4096            16384             1000      3.869       1.06        4.24           3.936       3.806       3.891     
8192       8192            32768             1000      7.607       1.08        4.31           11.898      7.531       7.596     
16384      16384           65536             1000      15.037      1.09        4.36           19.986      15.002      15.101    
32768      32768           131072            1000      29.948      1.09        4.38           33.779      29.911      30.065    
65536      65536           262144            1000      59.835      1.10        4.38           67.054      59.692      60.122    
131072     131072          524288            1000      119.412     1.10        4.39           125.473     119.303     119.733   
262144     262144          1048576           1000      238.603     1.10        4.39           244.490     238.485     238.685   
524288     524288          2097152           1000      477.020     1.10        4.40           485.118     476.791     477.067   
1048576    1048576         4194304           1000      954.225     1.10        4.40           967.384     953.428     954.226   

