the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.126       0.073       0.249     
2          2               16                1000      0.076       0.03        0.21           0.132       0.074       0.175     
4          4               32                1000      0.079       0.05        0.41           0.083       0.075       0.093     
8          8               64                1000      0.074       0.11        0.86           0.078       0.074       0.127     
16         16              128               1000      0.075       0.21        1.70           0.078       0.074       0.169     
32         32              256               1000      0.076       0.42        3.37           0.078       0.076       0.129     
64         64              512               1000      0.081       0.79        6.33           0.129       0.079       0.089     
128        128             1024              1000      0.088       1.45        11.59          0.117       0.087       0.111     
256        256             2048              1000      0.107       2.38        19.08          0.382       0.102       0.142     
512        512             4096              1000      0.138       3.71        29.70          0.174       0.134       0.169     
1024       1024            8192              1000      0.204       5.01        40.11          0.418       0.196       0.354     
2048       2048            16384             1000      0.336       6.10        48.83          0.515       0.323       0.501     
4096       4096            32768             1000      0.782       5.24        41.90          1.126       0.591       1.136     
8192       8192            65536             1000      1.351       6.06        48.51          2.066       1.120       2.662     
16384      16384           131072            1000      3.280       4.99        39.96          4.947       2.655       6.939     
32768      32768           262144            1000      12.720      2.58        20.61          17.933      11.978      14.708    
65536      65536           524288            1000      33.533      1.95        15.63          37.882      32.164      34.871    
131072     131072          1048576           1000      74.316      1.76        14.11          82.801      72.572      73.518    
262144     262144          2097152           1000      157.304     1.67        13.33          168.752     154.277     157.259   
524288     524288          4194304           1000      319.627     1.64        13.12          333.120     315.145     337.193   
1048576    1048576         8388608           1000      702.693     1.49        11.94          725.795     662.071     689.634   

