the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.141       0.01        0.06           0.540       0.060       0.400     
2          2               16                1000      0.157       0.01        0.10           0.340       0.100       0.520     
4          4               32                1000      0.157       0.03        0.20           0.320       0.080       0.340     
8          8               64                1000      0.151       0.05        0.42           0.340       0.060       0.360     
16         16              128               1000      0.153       0.10        0.84           0.320       0.060       0.140     
32         32              256               1000      0.146       0.22        1.75           2.100       0.060       0.140     
64         64              512               1000      0.148       0.43        3.47           0.380       0.080       0.400     
128        128             1024              1000      0.165       0.77        6.19           1.720       0.120       0.380     
256        256             2048              1000      0.207       1.23        9.88           0.380       0.160       0.440     
512        512             4096              1000      0.276       1.86        14.85          0.660       0.240       0.660     
1024       1024            8192              1000      0.443       2.31        18.50          0.740       0.420       0.780     
2048       2048            16384             1000      0.898       2.28        18.25          7.180       0.860       1.900     
4096       4096            32768             1000      1.704       2.40        19.23          2.340       1.640       3.360     
8192       8192            65536             1000      3.331       2.46        19.67          10.220      3.220       8.140     
16384      16384           131072            1000      6.329       2.59        20.71          12.400      6.160       16.860    
32768      32768           262144            1000      12.586      2.60        20.83          30.780      12.100      35.480    
65536      65536           524288            1000      27.375      2.39        19.15          80.620      25.020      73.980    
131072     131072          1048576           1000      135.471     0.97        7.74           161.660     107.360     120.480   
262144     262144          2097152           1000      360.489     0.73        5.82           4591.320    293.560     247.080   
524288     524288          4194304           1000      595.408     0.88        7.04           11936.720   510.440     499.960   
1048576    1048576         8388608           1000      1088.315    0.96        7.71           15607.940   918.400     1332.860  

