the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.703       0.00        0.02           2.400       0.660       2.880     
2          4               24                1000      0.722       0.01        0.03           1.020       0.680       1.420     
4          8               48                1000      0.835       0.01        0.06           1.240       0.800       1.580     
8          16              96                1000      1.060       0.02        0.09           1.520       1.020       2.020     
16         32              192               1000      1.567       0.02        0.12           8.920       1.520       3.020     
32         64              384               1000      2.442       0.03        0.16           2.820       2.380       4.840     
64         128             768               1000      4.258       0.03        0.18           10.680      4.180       6.560     
128        256             1536              1000      7.763       0.03        0.20           17.620      7.660       10.040    
256        512             3072              1000      15.022      0.03        0.20           26.760      14.920      17.300    
512        1024            6144              1000      29.528      0.03        0.21           37.460      29.320      33.400    
1024       2048            12288             1000      60.075      0.03        0.20           71.300      59.600      63.000    
2048       4096            24576             1000      121.612     0.03        0.20           133.820     120.960     125.040   
4096       8192            49152             1000      243.616     0.03        0.20           255.180     242.720     246.960   
8192       16384           98304             1000      487.374     0.03        0.20           508.420     485.500     488.920   
16384      32768           196608            1000      974.951     0.03        0.20           1025.880    970.980     982.060   
32768      65536           393216            1000      1965.091    0.03        0.20           2038.260    1955.780    1950.040  
65536      131072          786432            1000      4028.473    0.03        0.20           4121.820    3928.620    3911.880  
131072     262144          1572864           1000      7809.427    0.03        0.20           7841.860    7791.640    7799.420  
262144     524288          3145728           1000      15606.946   0.03        0.20           15657.880   15588.360   15613.040 
524288     1048576         6291456           1000      31194.074   0.03        0.20           31270.400   31171.740   31243.380 
1048576    2097152         12582912          1000      63284.504   0.03        0.20           63446.300   63249.720   63306.580 

