the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.102       0.01        0.16           0.260       0.060       0.120     
2          2               32                1000      0.102       0.02        0.31           0.240       0.060       0.120     
4          4               64                1000      0.131       0.03        0.49           0.620       0.040       0.540     
8          8               128               1000      0.166       0.05        0.77           0.540       0.060       0.420     
16         16              256               1000      0.159       0.10        1.61           0.340       0.060       0.160     
32         32              512               1000      0.113       0.28        4.54           0.260       0.080       0.920     
64         64              1024              1000      0.122       0.53        8.42           0.400       0.100       0.420     
128        128             2048              1000      0.167       0.77        12.30          8.860       0.100       1.200     
256        256             4096              1000      0.217       1.18        18.88          0.380       0.200       0.360     
512        512             8192              1000      0.311       1.65        26.32          0.640       0.280       0.760     
1024       1024            16384             1000      0.548       1.87        29.92          5.980       0.520       2.160     
2048       2048            32768             1000      0.982       2.09        33.37          1.600       0.940       6.060     
4096       4096            65536             1000      2.711       1.51        24.17          10.040      1.940       6.280     
8192       8192            131072            1000      4.440       1.85        29.52          9.360       3.720       11.600    
16384      16384           262144            1000      7.977       2.05        32.86          12.680      7.300       25.100    
32768      32768           524288            1000      16.727      1.96        31.34          33.600      14.200      38.680    
65536      65536           1048576           1000      30.952      2.12        33.88          79.640      28.080      83.660    
131072     131072          2097152           1000      219.568     0.60        9.55           1637.820    135.160     154.420   
262144     262144          4194304           1000      321.214     0.82        13.06          368.200     309.760     313.080   
524288     524288          8388608           1000      719.651     0.73        11.66          11976.560   617.720     634.760   
1048576    1048576         16777216          1000      1411.267    0.74        11.89          18316.360   1203.380    1229.580  

