the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.186       0.03        0.13           0.300       0.160       0.400     
2          12              48                1000      0.166       0.07        0.29           0.300       0.120       0.480     
4          24              96                1000      0.165       0.15        0.58           0.460       0.120       1.000     
8          48              192               1000      0.189       0.25        1.02           0.900       0.120       0.580     
16         96              384               1000      0.223       0.43        1.72           0.360       0.180       0.880     
32         192             768               1000      0.406       0.47        1.89           1.700       0.360       1.560     
64         384             1536              1000      1.027       0.37        1.50           1.400       0.980       4.280     
128        768             3072              1000      1.493       0.51        2.06           3.280       1.400       4.700     
256        1536            6144              1000      3.006       0.51        2.04           254.540     2.620       8.320     
512        3072            12288             1000      5.292       0.58        2.32           18.560      4.980       91.220    
1024       6144            24576             1000      11.074      0.55        2.22           41.940      10.680      153.720   
2048       12288           49152             1000      23.569      0.52        2.09           58.300      22.240      344.580   
4096       24576           98304             1000      51.851      0.47        1.90           81.760      50.700      527.180   
8192       49152           196608            1000      131.449     0.37        1.50           278.280     128.800     371.360   
16384      98304           393216            1000      348.251     0.28        1.13           865.980     336.320     1044.940  
32768      196608          786432            1000      1669.969    0.12        0.47           2131.680    1537.660    2635.400  
65536      393216          1572864           1000      5549.880    0.07        0.28           7503.480    5069.740    6013.260  
131072     786432          3145728           1000      14593.286   0.05        0.22           18631.520   13178.240   14847.100 
262144     1572864         6291456           1000      37007.418   0.04        0.17           49569.700   34065.000   39160.340 
524288     3145728         12582912          1000      85772.934   0.04        0.15           119321.960  80049.940   88445.660 
1048576    6291456         25165824          1000      219718.493  0.03        0.11           287757.100  196767.400  221378.240

