the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.073       0.01        0.17           0.085       0.072       0.224     
2          2               24                1000      0.073       0.03        0.33           0.308       0.072       0.409     
4          4               48                1000      0.076       0.05        0.63           0.155       0.075       0.222     
8          8               96                1000      0.075       0.11        1.27           0.084       0.075       0.182     
16         16              192               1000      0.078       0.21        2.46           0.308       0.077       0.143     
32         32              384               1000      0.080       0.40        4.80           0.119       0.079       0.275     
64         64              768               1000      0.087       0.74        8.88           0.226       0.084       0.162     
128        128             1536              1000      0.098       1.30        15.60          0.174       0.095       0.263     
256        256             3072              1000      0.125       2.05        24.54          0.356       0.120       0.237     
512        512             6144              1000      0.182       2.81        33.68          0.506       0.172       0.441     
1024       1024            12288             1000      0.283       3.62        43.39          0.398       0.274       0.542     
2048       2048            24576             1000      2.071       0.99        11.87          1570.572    0.490       0.666     
4096       4096            49152             1000      0.948       4.32        51.82          1.256       0.924       1.706     
8192       8192            98304             1000      1.825       4.49        53.88          2.556       1.782       2.846     
16384      16384           196608            1000      4.145       3.95        47.43          5.380       3.775       5.586     
32768      32768           393216            1000      7.784       4.21        50.52          17.594      7.512       11.709    
65536      65536           786432            1000      16.693      3.93        47.11          119.334     16.235      22.329    
131072     131072          1572864           1000      35.362      3.71        44.48          71.055      34.660      46.121    
262144     262144          3145728           1000      79.371      3.30        39.63          147.190     77.629      109.090   
524288     524288          6291456           1000      235.331     2.23        26.73          273.812     227.313     257.044   
1048576    1048576         12582912          1000      489.889     2.14        25.69          562.689     483.199     507.319   

