the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.073       0.01        0.11           0.079       0.073       0.130     
2          2               16                1000      0.074       0.03        0.22           0.078       0.074       0.123     
4          4               32                1000      0.074       0.05        0.43           0.080       0.074       0.156     
8          8               64                1000      0.075       0.11        0.85           0.081       0.074       0.477     
16         16              128               1000      0.076       0.21        1.68           0.093       0.076       0.137     
32         32              256               1000      0.077       0.42        3.35           0.090       0.076       0.286     
64         64              512               1000      0.081       0.79        6.32           0.094       0.081       0.240     
128        128             1024              1000      0.092       1.39        11.12          0.103       0.091       0.252     
256        256             2048              1000      0.113       2.26        18.08          0.130       0.113       0.349     
512        512             4096              1000      0.157       3.26        26.09          0.170       0.156       0.303     
1024       1024            8192              1000      0.245       4.18        33.42          0.259       0.244       0.400     
2048       2048            16384             1000      0.420       4.88        39.01          0.433       0.418       0.592     
4096       4096            32768             1000      0.776       5.28        42.23          7.977       0.767       1.112     
8192       8192            65536             1000      1.467       5.58        44.66          1.485       1.467       2.655     
16384      16384           131072            1000      2.978       5.50        44.01          3.105       2.912       3.792     
32768      32768           262144            1000      5.735       5.71        45.71          15.719      5.692       7.492     
65536      65536           524288            1000      12.359      5.30        42.42          21.135      11.370      16.068    
131072     131072          1048576           1000      27.121      4.83        38.66          38.571      25.384      30.622    
262144     262144          2097152           1000      59.627      4.40        35.17          88.598      55.988      66.779    
524288     524288          4194304           1000      139.914     3.75        29.98          194.348     132.539     155.693   
1048576    1048576         8388608           1000      288.501     3.63        29.08          387.894     274.150     293.075   

