the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.390       0.00        0.02           0.540       0.340       0.680     
2          2               16                1000      0.392       0.01        0.04           0.720       0.340       1.080     
4          4               32                1000      0.398       0.01        0.08           0.660       0.340       1.120     
8          8               64                1000      0.405       0.02        0.16           0.560       0.340       1.040     
16         16              128               1000      0.417       0.04        0.31           0.600       0.360       0.860     
32         32              256               1000      0.441       0.07        0.58           1.000       0.380       0.760     
64         64              512               1000      0.493       0.13        1.04           0.640       0.460       1.020     
128        128             1024              1000      0.593       0.22        1.73           0.900       0.540       0.860     
256        256             2048              1000      0.796       0.32        2.57           11.240      0.720       0.960     
512        512             4096              1000      1.186       0.43        3.45           9.520       1.140       1.520     
1024       1024            8192              1000      1.968       0.52        4.16           15.180      1.920       2.240     
2048       2048            16384             1000      3.531       0.58        4.64           12.240      3.440       4.020     
4096       4096            32768             1000      6.794       0.60        4.82           14.640      6.520       7.180     
8192       8192            65536             1000      14.631      0.56        4.48           82.820      12.800      14.980    
16384      16384           131072            1000      28.704      0.57        4.57           55.340      25.100      30.360    
32768      32768           262144            1000      50.131      0.65        5.23           76.560      49.720      67.120    
65536      65536           524288            1000      108.148     0.61        4.85           165.020     99.060      135.900   
131072     131072          1048576           1000      245.443     0.53        4.27           293.900     235.840     226.660   
262144     262144          2097152           1000      451.441     0.58        4.65           473.500     444.100     428.100   
524288     524288          4194304           1000      861.898     0.61        4.87           908.640     851.700     841.720   
1048576    1048576         8388608           1000      1654.064    0.63        5.07           1680.600    1643.300    1646.080  

