the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.769       0.01        0.03           1.100       0.720       1.780     
2          12              48                1000      0.858       0.01        0.06           10.340      0.700       2.320     
4          24              96                1000      0.781       0.03        0.12           1.060       0.740       1.580     
8          48              192               1000      0.780       0.06        0.25           1.300       0.740       1.400     
16         96              384               1000      0.865       0.11        0.44           1.440       0.780       2.200     
32         192             768               1000      0.903       0.21        0.85           1.400       0.840       1.560     
64         384             1536              1000      0.982       0.39        1.56           3.420       0.920       2.080     
128        768             3072              1000      1.181       0.65        2.60           1.580       1.140       2.540     
256        1536            6144              1000      1.561       0.98        3.94           2.080       1.500       2.960     
512        3072            12288             1000      2.375       1.29        5.17           10.620      2.280       4.060     
1024       6144            24576             1000      3.799       1.62        6.47           4.380       3.700       5.880     
2048       12288           49152             1000      6.532       1.88        7.53           14.360      6.440       10.740    
4096       24576           98304             1000      12.040      2.04        8.17           18.700      11.940      20.660    
8192       49152           196608            1000      23.027      2.13        8.54           30.380      22.860      32.960    
16384      98304           393216            1000      45.111      2.18        8.72           60.220      44.760      58.440    
32768      196608          786432            1000      94.331      2.08        8.34           146.560     90.860      113.780   
65536      393216          1572864           1000      225.411     1.74        6.98           298.180     213.720     215.400   
131072     786432          3145728           1000      472.996     1.66        6.65           494.680     463.600     457.760   
262144     1572864         6291456           1000      1009.625    1.56        6.23           1051.760    992.000     986.980   
524288     3145728         12582912          1000      1844.428    1.71        6.82           1905.300    1814.580    1824.460  
1048576    6291456         25165824          1000      4972.654    1.27        5.06           5029.280    4930.760    4976.120  

