the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.082       0.01        0.10           0.095       0.080       0.127     
2          2               16                1000      0.084       0.02        0.19           0.108       0.082       0.096     
4          4               32                1000      0.091       0.04        0.35           0.307       0.089       0.133     
8          8               64                1000      0.102       0.08        0.63           0.124       0.098       0.156     
16         16              128               1000      0.138       0.12        0.93           0.180       0.120       0.219     
32         32              256               1000      0.197       0.16        1.30           0.304       0.175       0.229     
64         64              512               1000      0.349       0.18        1.47           0.494       0.270       0.368     
128        128             1024              1000      0.800       0.16        1.28           0.868       0.494       0.676     
256        256             2048              1000      1.574       0.16        1.30           1.785       0.946       1.269     
512        512             4096              1000      3.073       0.17        1.33           3.408       2.973       3.169     
1024       1024            8192              1000      6.021       0.17        1.36           12.408      5.888       6.447     
2048       2048            16384             1000      11.915      0.17        1.38           20.519      11.708      12.408    
4096       4096            32768             1000      23.786      0.17        1.38           30.001      21.907      23.481    
8192       8192            65536             1000      47.580      0.17        1.38           54.076      47.123      49.778    
16384      16384           131072            1000      88.540      0.19        1.48           104.588     56.719      82.819    
32768      32768           262144            1000      189.166     0.17        1.39           203.970     118.773     186.584   
65536      65536           524288            1000      376.353     0.17        1.39           412.001     239.279     260.204   
131072     131072          1048576           1000      748.080     0.18        1.40           825.899     496.093     691.711   
262144     262144          2097152           1000      1486.219    0.18        1.41           1667.864    969.812     1417.352  
524288     524288          4194304           1000      2996.188    0.17        1.40           3296.295    1997.640    2045.049  
1048576    1048576         8388608           1000      6010.773    0.17        1.40           6674.886    4013.804    4995.589  

