the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.105       0.02        0.08           0.220       0.040       0.080     
2          4               16                1000      0.118       0.03        0.14           0.220       0.040       0.340     
4          8               32                1000      0.138       0.06        0.23           0.320       0.040       0.140     
8          16              64                1000      0.135       0.12        0.48           0.160       0.100       0.300     
16         32              128               1000      0.127       0.25        1.01           0.240       0.100       0.340     
32         64              256               1000      0.146       0.44        1.76           0.560       0.120       0.280     
64         128             512               1000      0.202       0.63        2.53           0.320       0.200       0.340     
128        256             1024              1000      0.338       0.76        3.03           0.720       0.320       0.380     
256        512             2048              1000      0.593       0.86        3.45           0.700       0.580       0.940     
512        1024            4096              1000      1.116       0.92        3.67           1.220       1.080       1.340     
1024       2048            8192              1000      2.153       0.95        3.81           10.580      2.120       2.280     
2048       4096            16384             1000      4.206       0.97        3.90           11.300      4.180       4.500     
4096       8192            32768             1000      8.365       0.98        3.92           18.320      8.300       14.100    
8192       16384           65536             1000      17.185      0.95        3.81           35.640      16.480      30.640    
16384      32768           131072            1000      33.075      0.99        3.96           42.300      32.880      40.840    
32768      65536           262144            1000      66.120      0.99        3.96           85.560      65.640      114.840   
65536      131072          524288            1000      132.503     0.99        3.96           249.080     131.180     252.660   
131072     262144          1048576           1000      470.490     0.56        2.23           2868.560    411.800     310.120   
262144     524288          2097152           1000      617.363     0.85        3.40           667.380     609.280     577.400   
524288     1048576         4194304           1000      1148.500    0.91        3.65           1169.040    1139.000    1170.220  
1048576    2097152         8388608           1000      2228.920    0.94        3.76           2389.660    2212.300    2236.020  

