the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.076       0.08        0.32           0.094       0.076       0.684     
2          12              48                1000      0.080       0.15        0.60           0.090       0.080       0.527     
4          24              96                1000      0.075       0.32        1.28           0.087       0.075       0.300     
8          48              192               1000      0.077       0.62        2.49           0.089       0.076       0.297     
16         96              384               1000      0.080       1.20        4.80           0.094       0.080       0.310     
32         192             768               1000      0.090       2.13        8.53           0.091       0.089       0.154     
64         384             1536              1000      0.108       3.56        14.23          0.110       0.107       0.296     
128        768             3072              1000      0.143       5.37        21.48          0.144       0.142       0.359     
256        1536            6144              1000      0.212       7.25        28.98          0.215       0.211       0.460     
512        3072            12288             1000      0.354       8.69        34.74          0.356       0.353       0.594     
1024       6144            24576             1000      0.652       9.42        37.69          0.653       0.638       0.881     
2048       12288           49152             1000      1.234       9.96        39.85          1.234       1.200       1.444     
4096       24576           98304             1000      2.422       10.15       40.58          35.579      2.325       2.731     
8192       49152           196608            1000      4.737       10.38       41.51          4.739       4.608       4.904     
16384      98304           393216            1000      9.398       10.46       41.84          15.762      9.386       9.991     
32768      196608          786432            1000      19.004      10.35       41.38          37.181      18.451      19.015    
65536      393216          1572864           1000      38.464      10.22       40.89          59.170      37.905      39.150    
131072     786432          3145728           1000      78.223      10.05       40.21          89.534      75.544      77.153    
262144     1572864         6291456           1000      154.883     10.16       40.62          164.222     151.462     154.114   
524288     3145728         12582912          1000      323.550     9.72        38.89          333.562     315.883     316.832   
1048576    6291456         25165824          1000      634.331     9.92        39.67          653.267     622.959     631.821   

