the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.070       0.01        0.11           0.240       0.040       0.100     
2          2               16                1000      0.100       0.02        0.16           0.280       0.060       0.300     
4          4               32                1000      0.105       0.04        0.31           0.240       0.060       0.440     
8          8               64                1000      0.096       0.08        0.66           0.500       0.060       0.240     
16         16              128               1000      0.094       0.17        1.37           0.480       0.060       0.200     
32         32              256               1000      0.093       0.34        2.75           0.240       0.060       0.280     
64         64              512               1000      0.100       0.64        5.10           0.260       0.080       0.140     
128        128             1024              1000      0.124       1.03        8.27           0.280       0.100       0.240     
256        256             2048              1000      0.186       1.38        11.02          0.340       0.160       0.640     
512        512             4096              1000      0.285       1.80        14.39          0.660       0.260       0.940     
1024       1024            8192              1000      0.504       2.03        16.25          0.900       0.480       1.500     
2048       2048            16384             1000      0.919       2.23        17.84          1.040       0.880       2.340     
4096       4096            32768             1000      1.790       2.29        18.31          2.720       1.740       3.820     
8192       8192            65536             1000      3.587       2.28        18.27          18.560      3.480       8.360     
16384      16384           131072            1000      7.000       2.34        18.73          17.300      6.820       15.000    
32768      32768           262144            1000      14.211      2.31        18.45          44.900      13.420      34.660    
65536      65536           524288            1000      29.308      2.24        17.89          68.860      27.100      70.500    
131072     131072          1048576           1000      147.572     0.89        7.11           171.440     135.260     169.500   
262144     262144          2097152           1000      365.619     0.72        5.74           414.080     356.020     386.160   
524288     524288          4194304           1000      796.883     0.66        5.26           883.340     783.360     798.320   
1048576    1048576         8388608           1000      1628.697    0.64        5.15           1803.560    1603.100    1627.960  

