the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.131       0.05        0.18           0.166       0.093       0.140     
4          24              96                1000      0.152       0.16        0.63           0.346       0.142       0.385     
16         96              384               1000      0.207       0.46        1.85           0.240       0.196       0.426     
64         384             1536              1000      0.293       1.31        5.24           0.314       0.286       0.476     
256        1536            6144              1000      0.538       2.85        11.42          0.729       0.521       0.658     
1024       6144            24576             1000      1.143       5.38        21.50          1.332       1.097       1.559     
4096       24576           98304             1000      3.280       7.49        29.97          6.902       3.223       3.403     
16384      98304           393216            1000      12.949      7.59        30.37          16.379      12.756      14.721    
65536      393216          1572864           1000      132.805     2.96        11.84          137.691     132.169     139.473   
262144     1572864         6291456           1000      1057.137    1.49        5.95           1063.538    1055.895    1075.845  
1048576    6291456         25165824          1000      4462.490    1.41        5.64           4482.598    4448.157    4482.977  

