the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.101       0.01        0.04           0.240       0.040       0.080     
2          2               8                 1000      0.108       0.02        0.07           0.240       0.040       0.120     
4          4               16                1000      0.100       0.04        0.16           0.240       0.060       0.180     
8          8               32                1000      0.100       0.08        0.32           0.240       0.040       0.280     
16         16              64                1000      0.096       0.17        0.67           0.240       0.040       0.160     
32         32              128               1000      0.088       0.37        1.46           0.220       0.040       0.280     
64         64              256               1000      0.102       0.63        2.52           0.260       0.060       0.100     
128        128             512               1000      0.130       0.98        3.94           0.300       0.080       0.520     
256        256             1024              1000      0.147       1.74        6.97           0.360       0.100       0.180     
512        512             2048              1000      0.216       2.37        9.49           0.360       0.180       0.300     
1024       1024            4096              1000      0.346       2.96        11.84          0.400       0.300       0.400     
2048       2048            8192              1000      0.651       3.14        12.58          0.780       0.620       0.820     
4096       4096            16384             1000      1.225       3.34        13.37          1.280       1.180       1.540     
8192       8192            32768             1000      2.446       3.35        13.40          68.160      2.340       2.520     
16384      16384           65536             1000      4.815       3.40        13.61          135.980     4.640       5.000     
32768      32768           131072            1000      9.299       3.52        14.09          15.040      9.240       9.720     
65536      65536           262144            1000      18.582      3.53        14.11          54.440      18.460      19.080    
131072     131072          524288            1000      37.112      3.53        14.13          105.360     36.900      37.520    
262144     262144          1048576           1000      78.188      3.35        13.41          134.180     77.200      91.700    
524288     524288          2097152           1000      157.034     3.34        13.35          230.820     154.940     156.400   
1048576    1048576         4194304           1000      306.315     3.42        13.69          351.320     304.820     305.060   

