the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.486       0.00        0.03           1.060       0.440       1.240     
2          2               32                1000      0.504       0.00        0.06           0.820       0.460       1.780     
4          4               64                1000      0.499       0.01        0.13           1.080       0.460       2.260     
8          8               128               1000      0.512       0.02        0.25           1.260       0.460       1.560     
16         16              256               1000      0.540       0.03        0.47           0.960       0.500       1.000     
32         32              512               1000      0.569       0.06        0.90           0.800       0.500       1.520     
64         64              1024              1000      1.293       0.05        0.79           656.860     0.580       1.280     
128        128             2048              1000      0.889       0.14        2.30           1.480       0.700       1.640     
256        256             4096              1000      0.961       0.27        4.26           1.780       0.900       1.300     
512        512             8192              1000      1.441       0.36        5.68           16.100      1.340       2.780     
1024       1024            16384             1000      2.505       0.41        6.54           13.060      2.140       3.140     
2048       2048            32768             1000      4.058       0.50        8.07           5.340       3.680       5.440     
4096       4096            65536             1000      7.746       0.53        8.46           77.120      7.020       12.700    
8192       8192            131072            1000      13.905      0.59        9.43           65.300      13.260      24.720    
16384      16384           262144            1000      26.248      0.62        9.99           76.200      25.560      55.920    
32768      32768           524288            1000      51.528      0.64        10.17          109.220     50.440      121.480   
65536      65536           1048576           1000      236.062     0.28        4.44           275.560     179.640     180.920   
131072     131072          2097152           1000      375.596     0.35        5.58           404.460     358.860     344.280   
262144     262144          4194304           1000      610.200     0.43        6.87           661.360     596.740     558.280   
524288     524288          8388608           1000      1060.364    0.49        7.91           1135.020    1043.360    1101.160  
1048576    1048576         16777216          1000      2112.721    0.50        7.94           2272.420    2088.460    2130.140  

