the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.090       0.01        0.04           0.127       0.085       0.350     
2          2               8                 1000      0.093       0.02        0.09           0.355       0.087       0.141     
4          4               16                1000      0.097       0.04        0.17           0.131       0.093       0.119     
8          8               32                1000      0.106       0.08        0.30           0.392       0.101       0.150     
16         16              64                1000      0.126       0.13        0.51           0.387       0.118       0.242     
32         32              128               1000      0.162       0.20        0.79           0.234       0.153       0.262     
64         64              256               1000      0.273       0.23        0.94           0.539       0.256       0.356     
128        128             512               1000      0.432       0.30        1.18           0.675       0.375       0.511     
256        256             1024              1000      0.808       0.32        1.27           0.868       0.737       0.864     
512        512             2048              1000      1.467       0.35        1.40           1.715       1.351       1.527     
1024       1024            4096              1000      2.818       0.36        1.45           3.038       2.624       2.908     
2048       2048            8192              1000      5.492       0.37        1.49           5.699       5.219       5.466     
4096       4096            16384             1000      10.880      0.38        1.51           15.721      10.579      10.918    
8192       8192            32768             1000      21.578      0.38        1.52           30.198      21.098      21.986    
16384      16384           65536             1000      42.882      0.38        1.53           51.271      42.260      43.847    
32768      32768           131072            1000      85.720      0.38        1.53           93.649      84.791      87.168    
65536      65536           262144            1000      171.548     0.38        1.53           178.899     170.106     174.021   
131072     131072          524288            1000      343.455     0.38        1.53           352.430     341.302     346.697   
262144     262144          1048576           1000      688.485     0.38        1.52           697.383     684.890     690.294   
524288     524288          2097152           1000      1378.653    0.38        1.52           1391.068    1372.444    1385.145  
1048576    1048576         4194304           1000      2758.566    0.38        1.52           2777.463    2750.623    2802.989  

