the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.169       0.01        0.05           0.300       0.100       0.320     
2          2               16                1000      0.205       0.01        0.08           0.440       0.120       0.780     
4          4               32                1000      0.240       0.02        0.13           0.400       0.160       0.500     
8          8               64                1000      0.320       0.02        0.20           0.760       0.240       1.060     
16         16              128               1000      0.423       0.04        0.30           0.540       0.380       1.100     
32         32              256               1000      0.695       0.05        0.37           14.420      0.600       1.200     
64         64              512               1000      1.184       0.05        0.43           1.480       1.120       2.180     
128        128             1024              1000      2.114       0.06        0.48           3.780       2.040       3.440     
256        256             2048              1000      4.141       0.06        0.49           12.500      4.060       6.240     
512        512             4096              1000      8.170       0.06        0.50           11.600      8.060       12.060    
1024       1024            8192              1000      17.040      0.06        0.48           259.520     16.460      23.060    
2048       2048            16384             1000      38.324      0.05        0.43           118.620     37.320      45.760    
4096       4096            32768             1000      86.797      0.05        0.38           170.420     85.180      93.600    
8192       8192            65536             1000      177.585     0.05        0.37           245.880     175.340     181.840   
16384      16384           131072            1000      360.272     0.05        0.36           392.380     356.680     361.620   
32768      32768           262144            1000      722.736     0.05        0.36           749.160     713.820     726.720   
65536      65536           524288            1000      1449.576    0.05        0.36           1637.480    1440.800    1553.680  
131072     131072          1048576           1000      3008.770    0.04        0.35           3172.380    2889.580    3082.900  
262144     262144          2097152           1000      5812.390    0.05        0.36           5990.600    5776.720    6246.060  
524288     524288          4194304           1000      11614.751   0.05        0.36           11890.560   11542.020   12474.120 
1048576    1048576         8388608           1000      23750.935   0.04        0.35           28073.780   23578.980   23742.620 

