the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.072       0.01        0.11           0.080       0.071       0.314     
2          2               16                1000      0.077       0.03        0.21           0.204       0.076       0.153     
4          4               32                1000      0.077       0.05        0.42           0.090       0.076       0.124     
8          8               64                1000      0.078       0.10        0.82           0.301       0.077       0.124     
16         16              128               1000      0.078       0.21        1.65           0.106       0.076       0.427     
32         32              256               1000      0.079       0.41        3.24           0.108       0.078       0.127     
64         64              512               1000      0.083       0.78        6.20           0.174       0.080       0.130     
128        128             1024              1000      0.092       1.39        11.11          0.132       0.088       0.150     
256        256             2048              1000      0.105       2.45        19.59          0.323       0.102       0.159     
512        512             4096              1000      0.134       3.83        30.62          0.178       0.131       0.211     
1024       1024            8192              1000      0.202       5.06        40.51          0.451       0.194       0.279     
2048       2048            16384             1000      1.837       1.12        8.92           1419.187    0.386       0.635     
4096       4096            32768             1000      0.725       5.65        45.18          0.945       0.706       1.009     
8192       8192            65536             1000      1.200       6.83        54.61          1.500       1.170       1.626     
16384      16384           131072            1000      2.282       7.18        57.43          12.153      2.183       3.544     
32768      32768           262144            1000      5.767       5.68        45.46          7.986       5.207       6.414     
65536      65536           524288            1000      12.276      5.34        42.71          245.666     11.030      14.669    
131072     131072          1048576           1000      24.287      5.40        43.17          37.640      21.337      30.024    
262144     262144          2097152           1000      45.762      5.73        45.83          91.919      42.336      70.720    
524288     524288          4194304           1000      126.697     4.14        33.10          147.989     121.555     132.902   
1048576    1048576         8388608           1000      276.870     3.79        30.30          316.104     272.238     280.060   

