the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.116       0.05        0.21           0.440       0.060       0.080     
2          12              48                1000      0.113       0.11        0.43           0.280       0.040       0.240     
4          24              96                1000      0.128       0.19        0.75           0.260       0.040       0.120     
8          48              192               1000      0.132       0.36        1.46           0.400       0.040       0.460     
16         96              384               1000      0.136       0.70        2.82           0.440       0.060       0.880     
32         192             768               1000      0.124       1.55        6.20           0.300       0.060       0.500     
64         384             1536              1000      0.146       2.63        10.51          0.320       0.100       0.300     
128        768             3072              1000      0.208       3.69        14.77          0.380       0.160       0.220     
256        1536            6144              1000      0.277       5.55        22.22          0.640       0.260       0.500     
512        3072            12288             1000      0.508       6.04        24.17          0.720       0.480       0.760     
1024       6144            24576             1000      0.947       6.49        25.95          1.420       0.880       1.400     
2048       12288           49152             1000      1.722       7.13        28.54          6.740       1.700       2.660     
4096       24576           98304             1000      3.378       7.27        29.10          9.600       3.340       5.540     
8192       49152           196608            1000      6.833       7.19        28.77          56.480      6.560       13.020    
16384      98304           393216            1000      13.087      7.51        30.05          34.960      12.960      28.820    
32768      196608          786432            1000      26.693      7.37        29.46          58.080      25.800      54.020    
65536      393216          1572864           1000      117.919     3.33        13.34          149.480     81.160      98.180    
131072     786432          3145728           1000      155.221     5.07        20.27          199.160     148.580     157.480   
262144     1572864         6291456           1000      356.548     4.41        17.65          430.060     347.220     357.960   
524288     3145728         12582912          1000      701.049     4.49        17.95          828.920     687.940     689.180   
1048576    6291456         25165824          1000      1387.562    4.53        18.14          1647.140    1364.840    1395.580  

