the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.076       0.01        0.05           0.240       0.060       0.080     
2          2               8                 1000      0.074       0.03        0.11           0.460       0.060       0.180     
4          4               16                1000      0.077       0.05        0.21           0.280       0.060       0.100     
8          8               32                1000      0.091       0.09        0.35           0.300       0.040       0.100     
16         16              64                1000      0.114       0.14        0.56           0.460       0.060       0.140     
32         32              128               1000      0.144       0.22        0.89           0.600       0.100       0.420     
64         64              256               1000      0.180       0.36        1.43           0.360       0.140       0.380     
128        128             512               1000      0.267       0.48        1.92           0.440       0.220       0.760     
256        256             1024              1000      0.420       0.61        2.44           0.580       0.400       0.660     
512        512             2048              1000      0.748       0.68        2.74           0.960       0.700       0.960     
1024       1024            4096              1000      1.379       0.74        2.97           1.600       1.320       2.020     
2048       2048            8192              1000      2.538       0.81        3.23           2.920       2.500       2.980     
4096       4096            16384             1000      5.204       0.79        3.15           285.280     4.820       5.600     
8192       8192            32768             1000      9.568       0.86        3.42           13.600      9.460       13.780    
16384      16384           65536             1000      19.289      0.85        3.40           288.700     18.820      21.620    
32768      32768           131072            1000      37.467      0.87        3.50           106.200     37.160      55.540    
65536      65536           262144            1000      74.551      0.88        3.52           225.940     74.020      113.660   
131072     131072          524288            1000      151.573     0.86        3.46           275.140     147.900     235.020   
262144     262144          1048576           1000      537.446     0.49        1.95           696.220     385.680     335.620   
524288     524288          2097152           1000      664.509     0.79        3.16           704.140     651.740     640.060   
1048576    1048576         4194304           1000      1279.301    0.82        3.28           1712.140    1255.140    1264.740  

